,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
10,5,0.3401717516,-0.1239107750390683,-0.1238127909423499,0.2706561418529441,-0.0950580051370904,-0.276467132444784,0.0877054967273287,0.0001520387409622,0.0002508374329065,0.0001843993988728,0.0002727752674699,0.0002308574476418,0.0001900244997418,0.1057170147080022,0.1054215155074071,-0.3058724105173865,-0.090944564675498,-0.293143279186552,-0.0762841559362201,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
11,16,0.3119188571,-0.1159011057458474,-0.1156696363175882,0.2709611290613837,-0.0871794373478036,-0.265018460328561,0.0959359175406965,0.0001504281036395,0.0002629731247596,0.0002326404255391,0.0002303380928382,0.0002397987754784,0.0002216828920215,0.076851189484606,0.0767559218457202,-0.2658396981696075,-0.0571811072141947,-0.2844232687825144,-0.0785605613365791,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
12,6,0.3515147506,-0.1242002961664349,-0.1241268260055595,0.269544382854378,-0.0954530592634178,-0.2763763816290186,0.0866382246905369,0.0001874825933518,0.0003069276642553,0.0002257916141506,0.0003401998221616,0.0002892282591193,0.0002325011485958,0.1080727417474221,0.1077312127017861,-0.309863930396689,-0.0960814703534368,-0.2939604897541145,-0.0775917914403171,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
13,17,0.3137885655,-0.1144513897684293,-0.1141915697524304,0.2704824886229412,-0.0854788207421854,-0.2641070635855621,0.0953574416859796,0.0001777388138411,0.0003087301205779,0.0002629053932552,0.000259133562879,0.0002846077769307,0.00024992828137,0.0738356726460647,0.0737546635445648,-0.2613380457662615,-0.0551540471678021,-0.28294608824759,-0.0800125254416029,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
14,7,0.3626348693,-0.1245909213784939,-0.1245503238070913,0.2684108502232025,-0.0959828392058228,-0.2762201595914239,0.0857016372460114,0.0002250509680993,0.0003648250730988,0.000257513953428,0.0003972226248272,0.000343844142818,0.0002663410222208,0.1105195428337397,0.1101337452008715,-0.3138702072987882,-0.1010529436870346,-0.2948036139791631,-0.0787114034603342,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
15,18,0.314887144,-0.1129967052104393,-0.1127081495837991,0.2700599905851855,-0.0837221571763063,-0.2633297251478232,0.0947223407811654,0.0002001986138424,0.0003497335690733,0.0003025909662002,0.0002952281590535,0.0003355893246733,0.0002671769257525,0.0708599873122255,0.0707978668477367,-0.2567517245078229,-0.0530481717195465,-0.2813669504938529,-0.0813720240328512,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
16,8,0.3739713621,-0.1250558648825833,-0.125050256514621,0.2672535492973575,-0.0966789254650089,-0.2760170357115088,0.0848425898819358,0.0002558532211676,0.0004151899502038,0.0002978599137892,0.0004572717353593,0.0003980955674537,0.0002917310698823,0.1130680738869977,0.1126362319521761,-0.3179288167587663,-0.1058730158498414,-0.2956819510000597,-0.0797088982064098,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
17,19,0.3157632944,-0.1115556189373788,-0.1112400490814226,0.2696613600219848,-0.0820295831632281,-0.2626776461273116,0.0940317776650895,0.0002222659081142,0.0003913207138383,0.0003468986599555,0.0003404073729166,0.0003861627758695,0.0002872930122993,0.067894528690013,0.0678516885740587,-0.2520803867674342,-0.050816527926145,-0.2797426757706938,-0.0826788831486821,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
18,9,0.3850846095,-0.1255834550833066,-0.1256147554824261,0.2660815186451621,-0.0974622873569768,-0.2757800652069641,0.0840225858659355,0.0002872376704601,0.0004667172676974,0.0003460224865751,0.0005238111848048,0.0004542002293365,0.000318824702214,0.1156888464884274,0.1152017752829727,-0.3220425860507634,-0.1106129223122113,-0.2965707839798364,-0.0805734674320184,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
19,10,0.4194711759,-0.1261896811704468,-0.1262667944837333,0.2648968569748467,-0.0983414688378402,-0.275487763803653,0.0832963820865939,0.0003171576892583,0.0005164168255219,0.0003939177083356,0.0005778016646853,0.0005028148224742,0.0003347260969012,0.1184042289539022,0.117864494268501,-0.3261761190173194,-0.1152307060784495,-0.2974487611274713,-0.0812593859558145,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
