scan_point,dihedral,close_range,mid_range,far_range,total,rmsd_atoms,rmsd_charges,path,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
water_fit_0_3_2_2_new,new,1.144212992,0.4904473853,0.2562970993,0.770428786,0.11315388522417849,0.16062831708479303,/home/boittier/FDCM/water_fit_0/water_fit_0_3_2_2_new,0.0994100461751695,0.1392098585779987,0.306981513690104,-0.3206143657532865,0.3286700949547742,0.0129819048982462,-0.5094901227788472,0.4469358794850247,-0.0032887676050575,-0.0136237872097635,-0.0026857555813853,-0.0104816784647297,-0.0828156867491855,-0.1098922561197848,0.083584833236135,0.2774678184739301,-0.1378216449604284,-0.0674067445127849,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_1_1_1_new,new,1.882038902,1.102630213,0.7273213724,1.374503612,0.14879258497604245,0.20928323361003728,/home/boittier/FDCM/water_fit_0/water_fit_0_1_1_1_new,0.0112475868453863,-0.0071111094166468,0.1223410822094133,-0.3970295750940751,0.2446513638925488,-0.1421465249036763,-0.5315921461345807,0.4797881487173141,0.0051555765397643,-0.0054209552971226,0.0027107819612784,-0.004430684959713,-0.0110084216087684,0.0113609494485784,-0.0103243930139485,0.2871035364392046,-0.1133205470299655,-0.0230304669916172,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_1_3_1_new,new,1.829440347,0.9975227794,0.6185588349,1.309498458,0.16016945672226035,0.22872015163731463,/home/boittier/FDCM/water_fit_0/water_fit_0_1_3_1_new,0.0112475868453863,-0.0071111094166468,0.1223410822094133,-0.3970295750940751,0.2446513638925488,-0.1421465249036763,-0.5315921461345807,0.4797881487173141,0.0051555765397643,-0.0054209552971226,0.0027107819612784,-0.004430684959713,-0.0110084216087684,0.0113609494485784,-0.0103243930139485,0.2871035364392046,-0.1133205470299655,-0.0230304669916172,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_1_2_2_new,new,1.234049669,0.6436435986,0.3832701038,0.8672257131,0.10796610071409576,0.15336344934628984,/home/boittier/FDCM/water_fit_0/water_fit_0_1_2_2_new,0.0994100461751695,0.1392098585779987,0.306981513690104,-0.3206143657532865,0.3286700949547742,0.0129819048982462,-0.5094901227788472,0.4469358794850247,-0.0032887676050575,-0.0136237872097635,-0.0026857555813853,-0.0104816784647297,-0.0828156867491855,-0.1098922561197848,0.083584833236135,0.2774678184739301,-0.1378216449604284,-0.0674067445127849,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_1_1_3_new,new,1.304538385,0.6125431522,0.3575435566,0.8843090118,0.16467188675888358,0.2321154144669372,/home/boittier/FDCM/water_fit_0/water_fit_0_1_1_3_new,0.1881452724966064,0.208047609479703,0.329732766420108,-0.2292851131569888,0.3815512533347658,0.0922954451914686,-0.4788112655601096,0.4241863226267963,-0.000117345231775,-0.0143848619994549,0.0028934294467167,-0.0072311225168606,-0.1082648792006381,-0.1161447640418097,0.1860921894296221,0.3419054898493624,-0.2109203083151031,-0.1761722981032072,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_1_3_3_new,new,1.427555681,0.6326981396,0.3436783688,0.9625303763,0.1447377291940849,0.20156351837094114,/home/boittier/FDCM/water_fit_0/water_fit_0_1_3_3_new,0.1881452724966064,0.208047609479703,0.329732766420108,-0.2292851131569888,0.3815512533347658,0.0922954451914686,-0.4788112655601096,0.4241863226267963,-0.000117345231775,-0.0143848619994549,0.0028934294467167,-0.0072311225168606,-0.1082648792006381,-0.1161447640418097,0.1860921894296221,0.3419054898493624,-0.2109203083151031,-0.1761722981032072,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_1_2_1_new,new,1.479668505,0.8156002207,0.5259937328,1.060765233,0.10788464080246969,0.15414727826185548,/home/boittier/FDCM/water_fit_0/water_fit_0_1_2_1_new,0.0112475868453863,-0.0071111094166468,0.1223410822094133,-0.3970295750940751,0.2446513638925488,-0.1421465249036763,-0.5315921461345807,0.4797881487173141,0.0051555765397643,-0.0054209552971226,0.0027107819612784,-0.004430684959713,-0.0110084216087684,0.0113609494485784,-0.0103243930139485,0.2871035364392046,-0.1133205470299655,-0.0230304669916172,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_2_2_3_new,new,1.281309726,0.5126532871,0.2300385954,0.8401876208,0.0,5.960464477539063e-08,/home/boittier/FDCM/water_fit_0/water_fit_0_2_2_3_new,0.1881452724966064,0.208047609479703,0.329732766420108,-0.2292851131569888,0.3815512533347658,0.0922954451914686,-0.4788112655601096,0.4241863226267963,-0.000117345231775,-0.0143848619994549,0.0028934294467167,-0.0072311225168606,-0.1082648792006381,-0.1161447640418097,0.1860921894296221,0.3419054898493624,-0.2109203083151031,-0.1761722981032072,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_3_1_1_new,new,1.828931481,1.001131212,0.6245583264,1.31105126,0.16016945672226035,0.22887171752584753,/home/boittier/FDCM/water_fit_0/water_fit_0_3_1_1_new,0.0112475868453863,-0.0071111094166468,0.1223410822094133,-0.3970295750940751,0.2446513638925488,-0.1421465249036763,-0.5315921461345807,0.4797881487173141,0.0051555765397643,-0.0054209552971226,0.0027107819612784,-0.004430684959713,-0.0110084216087684,0.0113609494485784,-0.0103243930139485,0.2871035364392046,-0.1133205470299655,-0.0230304669916172,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_1_3_2_new,new,1.193733147,0.5802631633,0.3386846931,0.8261879918,0.15059040980040977,0.2109464368133722,/home/boittier/FDCM/water_fit_0/water_fit_0_1_3_2_new,0.0994100461751695,0.1392098585779987,0.306981513690104,-0.3206143657532865,0.3286700949547742,0.0129819048982462,-0.5094901227788472,0.4469358794850247,-0.0032887676050575,-0.0136237872097635,-0.0026857555813853,-0.0104816784647297,-0.0828156867491855,-0.1098922561197848,0.083584833236135,0.2774678184739301,-0.1378216449604284,-0.0674067445127849,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_3_2_3_new,new,1.387898231,0.5517615669,0.2308791462,0.9131432,0.11362801699892457,0.16080857050137728,/home/boittier/FDCM/water_fit_0/water_fit_0_3_2_3_new,0.1881452724966064,0.208047609479703,0.329732766420108,-0.2292851131569888,0.3815512533347658,0.0922954451914686,-0.4788112655601096,0.4241863226267963,-0.000117345231775,-0.0143848619994549,0.0028934294467167,-0.0072311225168606,-0.1082648792006381,-0.1161447640418097,0.1860921894296221,0.3419054898493624,-0.2109203083151031,-0.1761722981032072,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_3_3_2_new,new,1.322190175,0.5949013627,0.3267959858,0.9054026921,0.1656725958330601,0.23355517418257324,/home/boittier/FDCM/water_fit_0/water_fit_0_3_3_2_new,0.0994100461751695,0.1392098585779987,0.306981513690104,-0.3206143657532865,0.3286700949547742,0.0129819048982462,-0.5094901227788472,0.4469358794850247,-0.0032887676050575,-0.0136237872097635,-0.0026857555813853,-0.0104816784647297,-0.0828156867491855,-0.1098922561197848,0.083584833236135,0.2774678184739301,-0.1378216449604284,-0.0674067445127849,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_3_3_1_new,new,1.656629015,0.7515654548,0.4684486756,1.138422331,0.15575346047102642,0.21930101103518582,/home/boittier/FDCM/water_fit_0/water_fit_0_3_3_1_new,0.0112475868453863,-0.0071111094166468,0.1223410822094133,-0.3970295750940751,0.2446513638925488,-0.1421465249036763,-0.5315921461345807,0.4797881487173141,0.0051555765397643,-0.0054209552971226,0.0027107819612784,-0.004430684959713,-0.0110084216087684,0.0113609494485784,-0.0103243930139485,0.2871035364392046,-0.1133205470299655,-0.0230304669916172,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_2_1_3_new,new,1.268174581,0.5627884707,0.3086443807,0.8501017711,0.10848146027113825,0.15072908726696807,/home/boittier/FDCM/water_fit_0/water_fit_0_2_1_3_new,0.1881452724966064,0.208047609479703,0.329732766420108,-0.2292851131569888,0.3815512533347658,0.0922954451914686,-0.4788112655601096,0.4241863226267963,-0.000117345231775,-0.0143848619994549,0.0028934294467167,-0.0072311225168606,-0.1082648792006381,-0.1161447640418097,0.1860921894296221,0.3419054898493624,-0.2109203083151031,-0.1761722981032072,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_2_3_3_new,new,1.40959921,0.5722951967,0.2450314621,0.9313330673,0.11362801699892457,0.15810131721007833,/home/boittier/FDCM/water_fit_0/water_fit_0_2_3_3_new,0.1881452724966064,0.208047609479703,0.329732766420108,-0.2292851131569888,0.3815512533347658,0.0922954451914686,-0.4788112655601096,0.4241863226267963,-0.000117345231775,-0.0143848619994549,0.0028934294467167,-0.0072311225168606,-0.1082648792006381,-0.1161447640418097,0.1860921894296221,0.3419054898493624,-0.2109203083151031,-0.1761722981032072,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_2_1_1_new,new,1.544627341,0.8614297737,0.5577224815,1.111804801,0.10788464080246969,0.15200934746871228,/home/boittier/FDCM/water_fit_0/water_fit_0_2_1_1_new,0.0112475868453863,-0.0071111094166468,0.1223410822094133,-0.3970295750940751,0.2446513638925488,-0.1421465249036763,-0.5315921461345807,0.4797881487173141,0.0051555765397643,-0.0054209552971226,0.0027107819612784,-0.004430684959713,-0.0110084216087684,0.0113609494485784,-0.0103243930139485,0.2871035364392046,-0.1133205470299655,-0.0230304669916172,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
water_fit_0_2_2_1_new,new,0.9589983342,0.3509441217,0.1974136692,0.6233323982,0.0,0.0,/home/boittier/FDCM/water_fit_0/water_fit_0_2_2_1_new,0.0112475868453863,-0.0071111094166468,0.1223410822094133,-0.3970295750940751,0.2446513638925488,-0.1421465249036763,-0.5315921461345807,0.4797881487173141,0.0051555765397643,-0.0054209552971226,0.0027107819612784,-0.004430684959713,-0.0110084216087684,0.0113609494485784,-0.0103243930139485,0.2871035364392046,-0.1133205470299655,-0.0230304669916172,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
