,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
0,0,0.3128432658,-0.1242232162150995,-0.1241153530042475,0.276385831271335,-0.0947593590056064,-0.276385831271335,0.0947593590056064,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.2891550266687398,-0.0657188307925811,-0.2891550266687398,-0.0657188307925811,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
1,1,0.3110245361,-0.1242232162150995,-0.1241153530042475,0.276385831271335,-0.0947593590056064,-0.276385831271335,0.0947593590056064,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.2891550266687398,-0.0657188307925811,-0.2891550266687398,-0.0657188307925811,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
2,21,0.3128432658,-0.1242232162150995,-0.1241153530042475,0.276385831271335,-0.0947593590056064,-0.276385831271335,0.0947593590056064,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.2891550266687398,-0.0657188307925811,-0.2891550266687398,-0.0657188307925811,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
3,22,0.3210014217,-0.1242232162150995,-0.1241153530042475,0.276385831271335,-0.0947593590056064,-0.276385831271335,0.0947593590056064,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.2891550266687398,-0.0657188307925811,-0.2891550266687398,-0.0657188307925811,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
4,2,0.3117560608,-0.1222783601079205,-0.1221318471739712,0.2743720812696083,-0.0948666881377214,-0.2734269560090403,0.0957427674916663,-1.58349050697e-05,-2.26174948448e-05,-1.59320562206e-05,-2.14744737915e-05,-1.61368014898e-05,-1.93935656701e-05,0.0944265939704295,0.0943258154963054,-0.2880203167095385,-0.067159523660065,-0.2889454454435674,-0.0680856277018732,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
5,23,0.3322551932,-0.1249322056551142,-0.124791879715273,0.2758376601163354,-0.0939059302640463,-0.2767270861089787,0.0931106589473794,-1.50851090638e-05,-2.17808999453e-05,-1.50757074046e-05,-1.8862443275e-05,-1.58542914552e-05,-2.1023360785e-05,0.0984181702873016,0.0983176945430651,-0.2921341260246186,-0.0705634313122062,-0.2912761558097773,-0.0697394048114486,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
6,3,0.3124702003,-0.1200262318477671,-0.1198381086169294,0.2726907672469863,-0.0944212175704276,-0.2707536110811066,0.0961628822475368,-2.91458880295e-05,-4.24615290111e-05,-3.16167393802e-05,-4.08955361393e-05,-3.21238616055e-05,-3.71285079217e-05,0.0917731485131692,0.0916513153186467,-0.2860179729585334,-0.0679234548557141,-0.2877938238305655,-0.069681770103507,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
7,24,0.3457968786,-0.1256323111238784,-0.1254677497045293,0.2751295842514447,-0.0934457199303923,-0.2769930270349678,0.0918271156873015,-2.82440536164e-05,-4.15717124847e-05,-3.21099320538e-05,-3.78227400387e-05,-3.33175747803e-05,-4.09223358352e-05,0.1000559489859641,0.0999474646972309,-0.2949593588405055,-0.074882369903109,-0.2933187130289926,-0.0733253009467396,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
8,4,0.3124013934,-0.1176853147444127,-0.1174516398859764,0.2713488415538323,-0.0934938215874094,-0.2684147298726132,0.0960628444149931,-4.28901807603e-05,-6.28936390786e-05,-4.76095502193e-05,-5.96950551411e-05,-4.86578441282e-05,-5.52608220149e-05,0.08908069620036,0.0889341187105975,-0.283532439187109,-0.0683168472959506,-0.2860835987103595,-0.0708269926904556,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
9,25,0.3607944428,-0.1264701402640541,-0.1262898300119146,0.2743940231273937,-0.0932301708142656,-0.2772929240190345,0.090772312826768,-4.12497996057e-05,-6.11865858656e-05,-4.81558941929e-05,-5.70543185229e-05,-4.9789560609e-05,-5.84208498027e-05,0.1018587939313226,0.1017493168508848,-0.2977552979851457,-0.0788314200765973,-0.2954015337293484,-0.0766117015415736,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
