,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,x_c12,x_c13,x_c14,x_c15,x_c16,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,y_c12,y_c13,y_c14,y_c15,y_c16,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,z_c12,z_c13,z_c14,z_c15,z_c16,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11,q_c12,q_c13,q_c14,q_c15,q_c16
0,21,0.3088522946,0.3854783125963514,-0.4056182350199285,0.0026357865038602,-0.0476093475253185,-0.2675231076797687,-0.1244771523909127,0.4169333078314691,-0.2240244942102003,0.2571041154652181,-0.2571950955848449,0.009600547067235,-0.1045716104337595,-0.0376006973952181,-0.0518084890510085,0.0011176877739883,0.0360249711918139,0.0171225198153371,0.0127729760330216,-0.028908741096295,-0.2130870094654198,-0.162358696671543,0.4842380466521904,-0.1046709221998243,0.1173904282422071,0.040515036316689,0.0401352765418719,0.0414219709401349,0.0742037776812464,0.1461504709032349,0.2996841427952956,0.3216355392798179,-0.2977106780475029,0.2837051825010229,0.0206402095403558,-0.0335197546531755,0.0701008763275664,0.0978136783814322,0.1952515731580586,-0.1175170820861842,-0.3442693706750781,0.2084273450756912,-0.2109333353691148,-0.249242542682119,0.4347562624742808,0.0365123399827313,0.2638398378751792,0.1608622383522763,0.2073472005875288,-0.2461427345323994,-0.2463148362792836,-0.2181430040028716,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
1,0,0.3088522946,0.3854783125963514,-0.4056182350199285,0.0026357865038602,-0.0476093475253185,-0.2675231076797687,-0.1244771523909127,0.4169333078314691,-0.2240244942102003,0.2571041154652181,-0.2571950955848449,0.009600547067235,-0.1045716104337595,-0.0376006973952181,-0.0518084890510085,0.0011176877739883,0.0360249711918139,0.0171225198153371,0.0127729760330216,-0.028908741096295,-0.2130870094654198,-0.162358696671543,0.4842380466521904,-0.1046709221998243,0.1173904282422071,0.040515036316689,0.0401352765418719,0.0414219709401349,0.0742037776812464,0.1461504709032349,0.2996841427952956,0.3216355392798179,-0.2977106780475029,0.2837051825010229,0.0206402095403558,-0.0335197546531755,0.0701008763275664,0.0978136783814322,0.1952515731580586,-0.1175170820861842,-0.3442693706750781,0.2084273450756912,-0.2109333353691148,-0.249242542682119,0.4347562624742808,0.0365123399827313,0.2638398378751792,0.1608622383522763,0.2073472005875288,-0.2461427345323994,-0.2463148362792836,-0.2181430040028716,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
2,22,0.304829377,0.3854783125963514,-0.4056182350199285,0.0026357865038602,-0.0476093475253185,-0.2675231076797687,-0.1244771523909127,0.4169333078314691,-0.2240244942102003,0.2571041154652181,-0.2571950955848449,0.009600547067235,-0.1045716104337595,-0.0376006973952181,-0.0518084890510085,0.0011176877739883,0.0360249711918139,0.0171225198153371,0.0127729760330216,-0.028908741096295,-0.2130870094654198,-0.162358696671543,0.4842380466521904,-0.1046709221998243,0.1173904282422071,0.040515036316689,0.0401352765418719,0.0414219709401349,0.0742037776812464,0.1461504709032349,0.2996841427952956,0.3216355392798179,-0.2977106780475029,0.2837051825010229,0.0206402095403558,-0.0335197546531755,0.0701008763275664,0.0978136783814322,0.1952515731580586,-0.1175170820861842,-0.3442693706750781,0.2084273450756912,-0.2109333353691148,-0.249242542682119,0.4347562624742808,0.0365123399827313,0.2638398378751792,0.1608622383522763,0.2073472005875288,-0.2461427345323994,-0.2463148362792836,-0.2181430040028716,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
3,1,0.3257241929,0.3854783125963514,-0.4056182350199285,0.0026357865038602,-0.0476093475253185,-0.2675231076797687,-0.1244771523909127,0.4169333078314691,-0.2240244942102003,0.2571041154652181,-0.2571950955848449,0.009600547067235,-0.1045716104337595,-0.0376006973952181,-0.0518084890510085,0.0011176877739883,0.0360249711918139,0.0171225198153371,0.0127729760330216,-0.028908741096295,-0.2130870094654198,-0.162358696671543,0.4842380466521904,-0.1046709221998243,0.1173904282422071,0.040515036316689,0.0401352765418719,0.0414219709401349,0.0742037776812464,0.1461504709032349,0.2996841427952956,0.3216355392798179,-0.2977106780475029,0.2837051825010229,0.0206402095403558,-0.0335197546531755,0.0701008763275664,0.0978136783814322,0.1952515731580586,-0.1175170820861842,-0.3442693706750781,0.2084273450756912,-0.2109333353691148,-0.249242542682119,0.4347562624742808,0.0365123399827313,0.2638398378751792,0.1608622383522763,0.2073472005875288,-0.2461427345323994,-0.2463148362792836,-0.2181430040028716,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
4,23,0.3024810565,0.3855562347706625,-0.4036939852249987,0.0014244136101827,-0.047228770444895,-0.2680483475482719,-0.1228565321668007,0.4171418208422582,-0.2216452611668215,0.2573787781671009,-0.2564952686263859,0.011273120468048,-0.1034593659197385,-0.0359910347582379,-0.0505054299425076,0.000784910889138,0.036045188390237,0.0184801261320086,0.0122042058645217,-0.0277520208832016,-0.2111300952049912,-0.1617581525659413,0.4835359175926848,-0.1037608759154721,0.1166608065668183,0.039248599442729,0.0388949450950095,0.0413524677802257,0.0731710154083787,0.1450042116025345,0.2938964045765037,0.3155120751145046,-0.2958517861630761,0.2826027289221788,0.0200234888003812,-0.0312953856432833,0.0710458881111974,0.0957201411961033,0.1961862714265072,-0.1187663215891733,-0.3458910502586812,0.2054572442353741,-0.211559572283597,-0.2508464358544049,0.4343911152089706,0.0340378103741955,0.2606255842749773,0.1508680553966417,0.1974279806911758,-0.2486443153654893,-0.2479138158424048,-0.2211601430758324,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
5,2,0.3553774423,0.3834691528410499,-0.4063339694353267,0.0048381527530803,-0.0506770770065872,-0.2647843480191167,-0.1247863422120352,0.416294086485391,-0.2200823250803149,0.2607799670889778,-0.2565358982915351,0.010823663852301,-0.1043000561081124,-0.0366567187115287,-0.0496655933334862,0.004236346394155,0.0394596042522068,0.015108245966953,0.012249775347388,-0.0277150880466667,-0.210817955409319,-0.1620080271418095,0.4823177424541718,-0.1046474488987817,0.1167145391961139,0.0396680466724481,0.0391048769187597,0.0417715689451319,0.0730844565486152,0.145180152042793,0.2937743077893862,0.3161724232478352,-0.2961609135532998,0.28325301268887,0.019837284858511,-0.0374999958245087,0.0641291191694943,0.1008736312644442,0.1906872016293451,-0.1144183401791353,-0.3456406182989041,0.2080121800479512,-0.211570602893092,-0.2511510978838445,0.4330820054220329,0.0369547175366087,0.2609381164081459,0.1510458366802546,0.1968658729835419,-0.2497940848900065,-0.2490687552759753,-0.2199578295666051,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
6,24,0.3011118081,0.3854636546595827,-0.4017865797021063,0.0001709734264657,-0.0467744123756426,-0.2687593810760273,-0.1214081158085746,0.4172899671258911,-0.2190619262536954,0.257591615239425,-0.2556942084743823,0.0128440187286059,-0.1023549137103878,-0.034384644314554,-0.0490862768348706,0.0005831543880795,0.0361550166626653,0.0196671177803227,0.0117893771419967,-0.0265486385176346,-0.2093181943241433,-0.1610496945951331,0.4829841739075753,-0.1029256884700673,0.1157758447511003,0.038170599029439,0.0378492290087379,0.0412939831545861,0.0720955587270211,0.1437648130198456,0.2882453453761298,0.3097021477779842,-0.2940061749614506,0.2814410593114121,0.0194436053762174,-0.0283843721348605,0.0728366497501364,0.093361487475766,0.1974787857459645,-0.1202333690467614,-0.3474413932016643,0.2025604461264432,-0.2122047418155923,-0.2524441241654025,0.4338407285531775,0.0316043152738738,0.2574173816681639,0.1409940781010737,0.1878253959711793,-0.2509939777131669,-0.2494493365878367,-0.2242509800900969,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
7,3,0.3839332365,0.3818947223025347,-0.4072224450794446,0.0073868375680076,-0.0541024077311437,-0.2614906715535439,-0.1246810270181428,0.4155883542280706,-0.2167798426667792,0.264604931133123,-0.2560437014456941,0.0121948226766475,-0.1041641223789905,-0.0356807966903687,-0.0475397088231837,0.0069703795701768,0.0424757670976271,0.0136338222652127,0.0118588748125822,-0.0264293679817326,-0.2085937295403443,-0.1615993602538179,0.4798665409383183,-0.1051316374305204,0.1160126188926549,0.0391521791233626,0.0382846048381796,0.04237210768389,0.0719016752191084,0.1442667358377759,0.2878483166685765,0.3109640478553425,-0.2947191758435641,0.2830127387064921,0.0190053209186266,-0.0430942593477038,0.0562582351486424,0.1047063320482458,0.1851319697725411,-0.1107633402925143,-0.3473071997141075,0.2073037931120563,-0.2117524415906029,-0.2529437766122222,0.4318718684394341,0.0373801045687812,0.2582680496328383,0.1416571428729694,0.1863072809436853,-0.2539374764088104,-0.252493010950077,-0.2211261847954674,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
8,25,0.3006240365,0.3851751469884095,-0.3999423985130368,-0.0011377308874939,-0.0462934829216631,-0.2696122462948166,-0.1200551635341008,0.4174046505020106,-0.2163369802311121,0.2577968227381414,-0.25485013043845,0.014340850946839,-0.1012038319272382,-0.0326807182132443,-0.047529730311582,0.0005957080236334,0.0364084455835823,0.020686559307259,0.011520132549993,-0.0252771481878854,-0.2076220710994487,-0.1602510031654421,0.4825158505790746,-0.1020973928435079,0.114838367599466,0.0371752617571602,0.0369052236647998,0.0412190498247489,0.0710221736226115,0.1424910384586468,0.2827343388947598,0.3041079245901401,-0.2922215559971045,0.2802356849528259,0.0189269115115813,-0.0250237243722717,0.0752166763653334,0.0908873427223209,0.1990055215395218,-0.1218365916533348,-0.3489505607357126,0.1996845978783434,-0.2128740533719512,-0.2540299330381354,0.4331993046261745,0.0291737098626241,0.2543134488603042,0.13132296805401,0.178359503999215,-0.2531898670814493,-0.2509288926281625,-0.2274149317045621,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
9,4,0.41784527,0.3807882320813873,-0.4082240568352581,0.0101747862010207,-0.0577416379047542,-0.2577225496932886,-0.1243545578314125,0.4149378121668155,-0.2139144101127086,0.2686289900415166,-0.2556201153126019,0.0137360515278357,-0.1042631437836784,-0.0350615066670135,-0.0456860007590554,0.0092660393749355,0.0450833892449198,0.0126085046736942,0.0115205451026052,-0.0250593521275333,-0.2065050405953929,-0.1611115590304829,0.4771850119702654,-0.1059728899187877,0.1153010518276488,0.0388070692003554,0.0375015884237552,0.0431573387646018,0.0706891104226393,0.1434597775288328,0.2821883950965474,0.3061133924734537,-0.2933465622607838,0.2828306309047781,0.0182099650229768,-0.0495840576434391,0.0473209132748259,0.1090605513364823,0.179045131798325,-0.106762001338808,-0.3490747117101103,0.2064623526612046,-0.2116573997799933,-0.2547419861989231,0.430781409800442,0.0378123049713375,0.255460876574346,0.1320008882743317,0.1755066855732014,-0.2583429915509012,-0.2563473455942887,-0.2218079048780932,-0.269985203551054,-0.2325670333118197,0.9257173612799928,-0.59004067418535,0.2484437339862349,-0.2611487126553979,-0.664452867641995,0.5275224765066887,0.6600704406547209,0.2692504398746523,-0.9127421165615908,0.2674058459366092,0.9999902003562903,-0.98273301306904,-0.3852922468434945,-0.4094685473800144,0.810029916604567
