,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
0,7,1.148811201,0.014493577217397,0.014493577217397,0.1341137555107336,-0.0439006447476429,-0.1341137555107336,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.376845089151358,0.3975772961538833,-0.376845089151358,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
1,6,0.9990399082,0.014493577217397,0.014493577217397,0.1341137555107336,-0.0439006447476429,-0.1341137555107336,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.376845089151358,0.3975772961538833,-0.376845089151358,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
2,8,1.298941365,-0.1242232162150995,-0.1241153530042474,0.2763858312713351,-0.0947593590056062,-0.2763858312713351,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.2891550266687399,-0.0657188307925812,-0.2891550266687399,-0.0657188307925812,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
3,5,0.8506548516,0.0144935772173971,0.0144935772173971,0.1341137555107335,-0.0439006447476429,-0.1341137555107335,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.3975772961538832,-0.3768450891513581,0.3975772961538832,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
4,9,1.448934976,-0.1242232162150994,-0.1241153530042474,0.2763858312713351,-0.0947593590056062,-0.2763858312713351,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.28915502666874,-0.0657188307925812,-0.28915502666874,-0.0657188307925812,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
5,4,0.7053359585,0.0144935772173971,0.0144935772173971,0.1341137555107335,-0.0439006447476429,-0.1341137555107335,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.397577296153883,-0.3768450891513581,0.397577296153883,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
6,10,1.598468559,-0.1242232162150994,-0.1241153530042475,0.2763858312713351,-0.0947593590056062,-0.2763858312713351,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.28915502666874,-0.0657188307925812,-0.28915502666874,-0.0657188307925812,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
7,3,0.5662589256,0.0144935772173971,0.0144935772173971,0.1341137555107336,-0.0439006447476429,-0.1341137555107336,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.397577296153883,-0.3768450891513581,0.397577296153883,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
8,11,1.74716563,-0.1242232162150994,-0.1241153530042474,0.2763858312713351,-0.0947593590056062,-0.2763858312713351,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.0967597547384391,-0.2891550266687401,-0.0657188307925811,-0.2891550266687401,-0.0657188307925811,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
9,2,0.4409895271,0.0144935772173971,0.0144935772173971,0.1341137555107335,-0.0439006447476429,-0.1341137555107335,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720124,-0.0111132801720124,-0.3768450891513581,0.397577296153883,-0.3768450891513581,0.397577296153883,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
