,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9
0,21,0.2954618207,0.1134769484518111,0.3216358864778691,0.3216624512816485,0.4796908396798208,0.0066157457964491,-0.0391946863190037,0.1649975882077569,-0.0150746725307747,-0.0204841207938888,0.0204479842865805,1.79595275067e-05,0.2167065683323579,-0.2166895123348514,2.01978492521e-05,8.0711192731e-06,2.20181009e-06,4.09255548904e-05,0.0247066057608743,-0.0058220643634838,-0.0058283162598642,-0.0311952836417804,-0.0699292855890266,-0.0699711103624216,0.1024693848400096,-0.2231753848002747,0.0112349592068265,-0.8241663521165827,0.1555826970975673,0.1055845941472777,0.1056743275364029,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
1,22,0.2933120134,0.1134769484518111,0.3216358864778691,0.3216624512816485,0.4796908396798208,0.0066157457964491,-0.0391946863190037,0.1649975882077569,-0.0150746725307747,-0.0204841207938888,0.0204479842865805,1.79595275067e-05,0.2167065683323579,-0.2166895123348514,2.01978492521e-05,8.0711192731e-06,2.20181009e-06,4.09255548904e-05,0.0247066057608743,-0.0058220643634838,-0.0058283162598642,-0.0311952836417804,-0.0699292855890266,-0.0699711103624216,0.1024693848400096,-0.2231753848002747,0.0112349592068265,-0.8241663521165827,0.1555826970975673,0.1055845941472777,0.1056743275364029,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
2,23,0.2921293372,0.1142170969274916,0.3176032936470667,0.3176235561866956,0.474361205160019,0.0039393770488699,-0.0397569878277001,0.1619242125736083,-0.0150443148460619,-0.0190939748769526,0.0190779677433833,1.09311661129e-05,0.2152362072781554,-0.2152109424398929,2.56604802361e-05,1.30992216678e-05,8.1864492765e-06,4.36928190426e-05,0.0246623218632543,-0.0057129977297267,-0.0057398739676197,-0.0311585186898244,-0.0694532343654374,-0.0695082729983198,0.1038202935733879,-0.2210467590793745,0.0098517220237,-0.8249911357157415,0.1559819794828971,0.1032637498175188,0.1033380649571695,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
3,24,0.2925945976,0.1144915787613976,0.3136517896578343,0.31366823312983,0.4690785630969903,0.0011164239926205,-0.0409001752005483,0.1590683606446354,-0.0149334392755899,-0.0181020849699962,0.0181039178940695,4.52906848e-06,0.2138652629596257,-0.2138274555906366,3.41079517585e-05,1.53257253668e-05,2.46198128792e-05,4.79077107933e-05,0.0244859027047178,-0.0056227772460744,-0.0056728504886999,-0.0315015810526227,-0.0688779590738517,-0.0689409476975492,0.1050499925849866,-0.2188273388089111,0.0085328014060944,-0.8257321284662213,0.1561017729519166,0.1012694147307565,0.1013320002245909,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
4,1,0.2967305625,0.1134769484518111,0.3216358864778691,0.3216624512816485,0.4796908396798208,0.0066157457964491,-0.0391946863190037,0.164997588207757,-0.0150746725307747,-0.0204841207938889,0.0204479842865805,1.79595275067e-05,0.2167065683323579,-0.2166895123348513,2.01978492521e-05,8.071119273e-06,2.2018100901e-06,4.09255548904e-05,0.0247066057608743,-0.0058220643634838,-0.0058283162598642,-0.0311952836417804,-0.0699292855890265,-0.0699711103624216,0.1024693848400096,-0.2231753848002747,0.0112349592068265,-0.824166352116583,0.1555826970975673,0.1055845941472776,0.1056743275364029,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
5,25,0.2930937306,0.1145138234149758,0.309680963446148,0.3096918182344167,0.4639663947710969,-0.0017374045326931,-0.0423877868066361,0.1562932361764759,-0.0147546231012501,-0.0173514343794102,0.0173740256288436,-1.715939402e-07,0.2125866461651527,-0.2125381168507572,4.1511972741e-05,1.73609550182e-05,3.10052713088e-05,5.26304665954e-05,0.0241997363797474,-0.0054949594139387,-0.005571922890175,-0.0321289686951922,-0.0682133254674547,-0.068281880809859,0.1061870582107939,-0.2165502999140645,0.0072918027876163,-0.8263909280208271,0.1560983261044633,0.0995028900105765,0.0995566695764941,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
6,2,0.2995939508,0.115171154162976,0.3182071139990333,0.3182326211896344,0.4737385192717134,0.0034916829051395,-0.0393106260041634,0.1624275467242152,-0.0150597777733472,-0.0191417507049792,0.019095464779396,8.7062013313e-06,0.2152872202329089,-0.2152475236641203,5.44791803405e-05,3.89323982029e-05,-1.1464366968e-06,6.51852621742e-05,0.0247787838365619,-0.0050477151880274,-0.0051005654568279,-0.0318603308245917,-0.0689839685643121,-0.0690632235536346,0.1028881074728777,-0.2223842406944914,0.0092101494227686,-0.8246186711268173,0.1566939644347649,0.1031045324662928,0.1032051982188399,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
7,26,0.2944665594,0.1143633872333493,0.3056196828744869,0.3056289020118466,0.458913560393902,-0.0045156316250817,-0.0438482535520834,0.1535675641547287,-0.0145101477044492,-0.0168513022577953,0.0168592654408373,-1.05539571843e-05,0.211399813314079,-0.2113121600523971,7.83353457062e-05,4.84506426991e-05,1.26958220399e-05,7.24964266327e-05,0.0238740888750712,-0.0053323443110425,-0.0054323328185665,-0.0330936181050854,-0.0677311835035679,-0.067831008154285,0.1069667431946152,-0.2143690018595505,0.0058967263834766,-0.8272658335865035,0.1558644952914913,0.0979614781781276,0.0980188837554332,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
8,3,0.303089675,0.1167641694896268,0.31476406786954,0.3148057529693377,0.4678513685811174,0.000351429113674,-0.0393281859965111,0.1598925407032362,-0.0152667261254927,-0.0179508699429701,0.0178842931874632,4.47197494188e-05,0.213942369419397,-0.213910002621684,5.51665425406e-05,2.61994774895e-05,-2.15048023571e-05,7.17800959512e-05,0.0250956792769124,-0.0044606744375925,-0.0045159753208643,-0.0323091000366,-0.068118324862396,-0.0682194286096157,0.1032245537793255,-0.2219211430060397,0.0075233132520244,-0.825189954171576,0.1579390148100177,0.1005651202684424,0.1007247934826988,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
9,27,0.2962163921,0.1140660981514436,0.3015308290400182,0.3015317004533392,0.4541474015206584,-0.007230744176798,-0.0456733202678705,0.150801437596451,-0.0143423076657443,-0.0162702665521261,0.0162945245449644,-2.16072108219e-05,0.2102478028400899,-0.2101536211407447,7.77091983157e-05,4.86356883282e-05,1.11582968893e-05,7.20088076654e-05,0.0235916783178125,-0.0052863765588732,-0.0053943441377935,-0.0338546655325666,-0.0669361063273129,-0.0670465491212408,0.1080221715957718,-0.2119457675344004,0.0048871693493243,-0.827824431237332,0.1556360551366618,0.0965161412736209,0.0965447720284466,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
