,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11
0,21,0.2569655557,0.0082223304450152,0.1828282236423007,0.1828400235412432,-0.4446697423670713,0.3564705736500393,-0.1676016254712575,0.1022926721529084,0.1022908867816877,-0.3996953527070645,0.0115028604430473,0.0629899344875099,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837823,0.053234860928178,0.0802680590782273,-0.2661370199758921,-0.0222146084793541,-0.0222415205006769,-0.2148817161015531,0.1088253687868231,0.0251723141661952,0.1268730088321328,0.1268770807270359,-0.0153268720795268,0.0723204255124135,0.0794120005675474,0.0794505596380729,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
1,22,0.2913531834,0.0082223304450152,0.1828282236423007,0.1828400235412432,-0.4446697423670713,0.3564705736500393,-0.1676016254712575,0.1022926721529084,0.1022908867816877,-0.3996953527070645,0.0115028604430473,0.0629899344875099,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837823,0.053234860928178,0.0802680590782273,-0.2661370199758921,-0.0222146084793541,-0.0222415205006769,-0.2148817161015531,0.1088253687868231,0.0251723141661952,0.1268730088321328,0.1268770807270359,-0.0153268720795268,0.0723204255124135,0.0794120005675474,0.0794505596380729,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
2,23,0.3782433738,0.0082223304450152,0.1828282236423007,0.1828400235412431,-0.4446697423670713,0.3564705736500393,-0.1676016254712575,0.1022926721529084,0.1022908867816877,-0.3996953527070645,0.0115028604430473,0.0629899344875099,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837823,0.053234860928178,0.0802680590782273,-0.2661370199758921,-0.0222146084793541,-0.022241520500677,-0.2148817161015532,0.1088253687868232,0.0251723141661953,0.1268730088321328,0.126877080727036,-0.0153268720795268,0.0723204255124135,0.0794120005675475,0.0794505596380729,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
3,24,0.4902935832,0.0082223304450152,0.1828282236423007,0.1828400235412432,-0.4446697423670714,0.3564705736500393,-0.1676016254712576,0.1022926721529084,0.1022908867816876,-0.3996953527070645,0.0115028604430473,0.0629899344875099,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837823,0.053234860928178,0.0802680590782273,-0.266137019975892,-0.022214608479354,-0.0222415205006769,-0.2148817161015532,0.1088253687868231,0.0251723141661952,0.1268730088321328,0.1268770807270359,-0.0153268720795268,0.0723204255124134,0.0794120005675475,0.0794505596380728,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
4,25,0.6146066392,0.0082223304450152,0.1828282236423007,0.1828400235412431,-0.4446697423670715,0.3564705736500393,-0.1676016254712575,0.1022926721529083,0.1022908867816876,-0.3996953527070646,0.0115028604430473,0.0629899344875099,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837822,0.0532348609281781,0.0802680590782273,-0.266137019975892,-0.022214608479354,-0.022241520500677,-0.2148817161015533,0.1088253687868232,0.0251723141661951,0.1268730088321328,0.126877080727036,-0.0153268720795268,0.0723204255124134,0.0794120005675475,0.0794505596380729,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
5,26,0.744542451,0.0082223304450152,0.1828282236423007,0.1828400235412432,-0.4446697423670715,0.3564705736500393,-0.1676016254712576,0.1022926721529081,0.1022908867816877,-0.3996953527070647,0.0115028604430473,0.0629899344875098,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837822,0.0532348609281781,0.0802680590782273,-0.2661370199758921,-0.0222146084793541,-0.022241520500677,-0.2148817161015532,0.1088253687868232,0.0251723141661951,0.1268730088321327,0.1268770807270359,-0.0153268720795268,0.0723204255124134,0.0794120005675474,0.079450559638073,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
6,27,0.8791651256,0.0082223304450152,0.1828282236423006,0.1828400235412432,-0.4446697423670717,0.3564705736500392,-0.1676016254712576,0.1022926721529081,0.1022908867816876,-0.3996953527070647,0.0115028604430473,0.0629899344875098,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837822,0.0532348609281781,0.0802680590782272,-0.2661370199758921,-0.0222146084793541,-0.0222415205006769,-0.2148817161015532,0.1088253687868232,0.0251723141661951,0.1268730088321328,0.1268770807270358,-0.0153268720795267,0.0723204255124135,0.0794120005675474,0.0794505596380729,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
7,28,1.002832955,0.0082223304450152,0.1828282236423006,0.1828400235412432,-0.4446697423670717,0.3564705736500393,-0.1676016254712576,0.102292672152908,0.1022908867816875,-0.3996953527070646,0.0115028604430473,0.0629899344875098,0.0189101402748581,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837822,0.0532348609281781,0.0802680590782273,-0.2661370199758921,-0.0222146084793541,-0.022241520500677,-0.2148817161015532,0.1088253687868232,0.025172314166195,0.1268730088321327,0.1268770807270358,-0.0153268720795268,0.0723204255124135,0.0794120005675474,0.079450559638073,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
8,29,1.139106486,0.0082223304450152,0.1828282236423006,0.1828400235412432,-0.4446697423670717,0.3564705736500393,-0.1676016254712576,0.102292672152908,0.1022908867816875,-0.3996953527070646,0.0115028604430473,0.0629899344875098,0.018910140274858,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837823,0.0532348609281782,0.0802680590782272,-0.2661370199758921,-0.0222146084793541,-0.022241520500677,-0.2148817161015532,0.1088253687868232,0.025172314166195,0.1268730088321326,0.1268770807270357,-0.0153268720795267,0.0723204255124135,0.0794120005675474,0.079450559638073,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
9,30,1.290237934,0.0082223304450152,0.1828282236423006,0.1828400235412432,-0.4446697423670717,0.3564705736500395,-0.1676016254712575,0.102292672152908,0.1022908867816876,-0.3996953527070647,0.0115028604430472,0.0629899344875098,0.0189101402748581,1.0414034744e-06,0.262391575552378,-0.2623532883360488,1.0211474402e-06,2.4347159149e-06,-5.0598136215e-06,-0.0397376836361252,0.0396582826151866,-8.2018502116e-06,-0.0188685672837823,0.0532348609281783,0.0802680590782272,-0.2661370199758921,-0.022214608479354,-0.0222415205006769,-0.2148817161015532,0.1088253687868233,0.025172314166195,0.1268730088321327,0.1268770807270357,-0.0153268720795268,0.0723204255124135,0.0794120005675474,0.0794505596380729,-0.6962346067787539,-0.7408607266585066,-0.7408607266585066,0.9999892493875905,0.5685639100476482,-0.024754932401173,0.1177924095813799,0.1177924095813799,0.0952179085055143,0.1183916454345027,0.0924817299794624,0.0924817299794624
