,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,x_c12,x_c13,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,y_c12,y_c13,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,z_c12,z_c13,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11,q_c12,q_c13
0,21,0.4458811163,-0.3133640628593189,-0.0217768313834961,-0.0072017399019839,-0.0745915395721774,-0.4546120045831284,-0.193442550722878,-0.2030938420372896,0.2514621561886306,-0.2048417949789239,-0.2136541397004214,-0.0872369041518417,-0.177737705414946,-0.0223403181921941,0.2175515706618165,-0.0085392108983838,-0.0138023726596084,0.0732999342634831,0.1505269001577439,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206535,-0.1811516900547425,-0.1796499508487683,-0.045588164164239,0.0770410116461967,-0.2385844911388435,-0.1731722313995153,-0.3291003875139474,-0.1124170214878782,-0.314502397374241,-0.1250805275261261,-0.2596830315976549,-0.1000227059576642,-0.0785933980303112,-0.1401098612736422,0.2016509184142148,0.0030826461701274,-0.121003295940412,-0.3249980481030592,-0.034653047993336,0.0063420497540731,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
1,22,0.449915578,-0.3133640628593189,-0.0217768313834961,-0.0072017399019839,-0.0745915395721774,-0.4546120045831284,-0.193442550722878,-0.2030938420372896,0.2514621561886306,-0.2048417949789239,-0.2136541397004214,-0.0872369041518417,-0.177737705414946,-0.0223403181921941,0.2175515706618165,-0.0085392108983838,-0.0138023726596084,0.0732999342634831,0.1505269001577439,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206535,-0.1811516900547425,-0.1796499508487683,-0.045588164164239,0.0770410116461967,-0.2385844911388435,-0.1731722313995153,-0.3291003875139474,-0.1124170214878782,-0.314502397374241,-0.1250805275261261,-0.2596830315976549,-0.1000227059576642,-0.0785933980303112,-0.1401098612736422,0.2016509184142148,0.0030826461701274,-0.121003295940412,-0.3249980481030592,-0.034653047993336,0.0063420497540731,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
2,23,0.4589955595,-0.3133640628593189,-0.0217768313834962,-0.0072017399019839,-0.0745915395721774,-0.4546120045831285,-0.1934425507228781,-0.2030938420372896,0.2514621561886307,-0.2048417949789238,-0.2136541397004215,-0.0872369041518417,-0.177737705414946,-0.0223403181921942,0.2175515706618165,-0.0085392108983838,-0.0138023726596084,0.073299934263483,0.1505269001577439,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206536,-0.1811516900547426,-0.1796499508487683,-0.045588164164239,0.0770410116461968,-0.2385844911388435,-0.1731722313995153,-0.3291003875139474,-0.1124170214878782,-0.314502397374241,-0.1250805275261261,-0.2596830315976549,-0.1000227059576643,-0.0785933980303112,-0.1401098612736423,0.2016509184142146,0.0030826461701275,-0.121003295940412,-0.3249980481030592,-0.0346530479933361,0.0063420497540731,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
3,24,0.4728805358,-0.3133640628593189,-0.0217768313834962,-0.0072017399019839,-0.0745915395721773,-0.4546120045831285,-0.193442550722878,-0.2030938420372896,0.2514621561886306,-0.2048417949789238,-0.2136541397004214,-0.0872369041518417,-0.177737705414946,-0.0223403181921942,0.2175515706618166,-0.0085392108983838,-0.0138023726596084,0.073299934263483,0.1505269001577438,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206537,-0.1811516900547426,-0.1796499508487682,-0.045588164164239,0.0770410116461968,-0.2385844911388436,-0.1731722313995154,-0.3291003875139474,-0.1124170214878782,-0.314502397374241,-0.1250805275261261,-0.259683031597655,-0.1000227059576644,-0.0785933980303111,-0.1401098612736424,0.2016509184142146,0.0030826461701274,-0.1210032959404121,-0.3249980481030592,-0.034653047993336,0.006342049754073,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
4,25,0.4911504763,-0.3133640628593189,-0.0217768313834963,-0.0072017399019839,-0.0745915395721773,-0.4546120045831287,-0.1934425507228781,-0.2030938420372898,0.2514621561886307,-0.2048417949789239,-0.2136541397004214,-0.0872369041518417,-0.1777377054149461,-0.0223403181921942,0.2175515706618167,-0.0085392108983838,-0.0138023726596084,0.073299934263483,0.1505269001577438,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206537,-0.1811516900547426,-0.1796499508487681,-0.045588164164239,0.0770410116461968,-0.2385844911388436,-0.1731722313995154,-0.3291003875139473,-0.1124170214878783,-0.314502397374241,-0.1250805275261261,-0.259683031597655,-0.1000227059576643,-0.0785933980303113,-0.1401098612736423,0.2016509184142147,0.0030826461701274,-0.1210032959404121,-0.3249980481030592,-0.034653047993336,0.006342049754073,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
5,26,0.5106753052,-0.3133640628593188,-0.0217768313834964,-0.0072017399019839,-0.0745915395721773,-0.4546120045831287,-0.1934425507228781,-0.2030938420372899,0.2514621561886307,-0.2048417949789239,-0.2136541397004214,-0.0872369041518418,-0.1777377054149461,-0.0223403181921942,0.2175515706618167,-0.0085392108983838,-0.0138023726596084,0.073299934263483,0.1505269001577438,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206538,-0.1811516900547425,-0.179649950848768,-0.045588164164239,0.0770410116461967,-0.2385844911388437,-0.1731722313995153,-0.3291003875139473,-0.1124170214878782,-0.314502397374241,-0.1250805275261262,-0.2596830315976552,-0.1000227059576644,-0.0785933980303114,-0.1401098612736424,0.2016509184142147,0.0030826461701275,-0.1210032959404121,-0.3249980481030593,-0.0346530479933361,0.0063420497540729,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
6,27,0.5350353478,-0.3133640628593188,-0.0217768313834963,-0.0072017399019838,-0.0745915395721773,-0.4546120045831286,-0.1934425507228781,-0.2030938420372898,0.2514621561886307,-0.2048417949789237,-0.2136541397004214,-0.0872369041518417,-0.177737705414946,-0.0223403181921941,0.2175515706618167,-0.0085392108983838,-0.0138023726596084,0.073299934263483,0.1505269001577439,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206538,-0.1811516900547425,-0.1796499508487681,-0.045588164164239,0.0770410116461968,-0.2385844911388438,-0.1731722313995154,-0.3291003875139473,-0.1124170214878782,-0.3145023973742409,-0.1250805275261261,-0.2596830315976552,-0.1000227059576644,-0.0785933980303113,-0.1401098612736424,0.2016509184142144,0.0030826461701275,-0.1210032959404122,-0.3249980481030592,-0.0346530479933361,0.0063420497540729,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
7,28,0.5627647117,-0.3133640628593188,-0.0217768313834963,-0.0072017399019839,-0.0745915395721773,-0.4546120045831284,-0.1934425507228781,-0.2030938420372897,0.2514621561886307,-0.2048417949789239,-0.2136541397004215,-0.0872369041518417,-0.1777377054149461,-0.0223403181921941,0.2175515706618169,-0.0085392108983838,-0.0138023726596084,0.0732999342634831,0.1505269001577438,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206538,-0.1811516900547425,-0.1796499508487681,-0.0455881641642391,0.0770410116461968,-0.2385844911388438,-0.1731722313995155,-0.3291003875139473,-0.1124170214878782,-0.3145023973742409,-0.1250805275261263,-0.2596830315976552,-0.1000227059576644,-0.0785933980303114,-0.1401098612736423,0.2016509184142142,0.0030826461701276,-0.1210032959404122,-0.3249980481030592,-0.0346530479933361,0.0063420497540728,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
8,0,0.4458811163,-0.3133640628593189,-0.0217768313834961,-0.0072017399019839,-0.0745915395721774,-0.4546120045831284,-0.193442550722878,-0.2030938420372896,0.2514621561886306,-0.2048417949789239,-0.2136541397004214,-0.0872369041518417,-0.177737705414946,-0.0223403181921941,0.2175515706618165,-0.0085392108983838,-0.0138023726596084,0.0732999342634831,0.1505269001577439,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206535,-0.1811516900547425,-0.1796499508487683,-0.045588164164239,0.0770410116461967,-0.2385844911388435,-0.1731722313995153,-0.3291003875139474,-0.1124170214878782,-0.314502397374241,-0.1250805275261261,-0.2596830315976549,-0.1000227059576642,-0.0785933980303112,-0.1401098612736422,0.2016509184142148,0.0030826461701274,-0.121003295940412,-0.3249980481030592,-0.034653047993336,0.0063420497540731,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
9,29,0.5938334793,-0.3133640628593187,-0.0217768313834963,-0.0072017399019838,-0.0745915395721773,-0.4546120045831286,-0.1934425507228782,-0.2030938420372898,0.2514621561886307,-0.2048417949789239,-0.2136541397004215,-0.0872369041518417,-0.1777377054149461,-0.022340318192194,0.2175515706618169,-0.0085392108983838,-0.0138023726596084,0.0732999342634829,0.1505269001577437,-0.130936954878305,0.3354721874392944,0.285688843404103,-0.2237903095206539,-0.1811516900547426,-0.1796499508487681,-0.045588164164239,0.0770410116461967,-0.2385844911388438,-0.1731722313995155,-0.3291003875139474,-0.1124170214878782,-0.314502397374241,-0.1250805275261264,-0.2596830315976553,-0.1000227059576645,-0.0785933980303115,-0.1401098612736424,0.2016509184142142,0.0030826461701276,-0.1210032959404122,-0.3249980481030592,-0.034653047993336,0.0063420497540728,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
