,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11
0,21,0.1980119874,0.089128013436932,0.0437146820571098,0.1579225925667996,-0.2851688171630273,0.4967067666230739,0.0435349773790676,0.0336353014083368,-0.2141401549742661,-0.0244571938504275,0.3458718942503569,-0.180939731283881,0.1163293537314057,0.0860570936428428,-0.1058353629033824,0.3943469027831782,-0.0650481931287356,-0.0412002438383272,0.050101489897284,0.0485452416081508,-0.0001901882786254,0.0640092944694278,0.006779856915857,-0.0128133708358462,-0.0105661486107081,0.4030298656166574,0.4034040300494187,0.2793106927590159,-0.0598659234581226,0.0438281420183649,0.1235761402714198,0.0872630730410567,-0.3292587513622453,-0.2187979722153965,0.3686904941128752,-0.4721444278775172,0.0032990478502181,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
1,22,0.2034175577,0.089128013436932,0.0437146820571098,0.1579225925667996,-0.2851688171630273,0.4967067666230739,0.0435349773790676,0.0336353014083368,-0.2141401549742661,-0.0244571938504275,0.3458718942503569,-0.180939731283881,0.1163293537314057,0.0860570936428428,-0.1058353629033824,0.3943469027831782,-0.0650481931287356,-0.0412002438383272,0.050101489897284,0.0485452416081508,-0.0001901882786254,0.0640092944694278,0.006779856915857,-0.0128133708358462,-0.0105661486107081,0.4030298656166574,0.4034040300494187,0.2793106927590159,-0.0598659234581226,0.0438281420183649,0.1235761402714198,0.0872630730410567,-0.3292587513622453,-0.2187979722153965,0.3686904941128752,-0.4721444278775172,0.0032990478502181,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
2,23,0.2116205929,0.0902613490002044,0.0434778144321834,0.157170687192215,-0.2837697921367252,0.4959436275720895,0.0435238578894669,0.0324943963351085,-0.2153597049641061,-0.0247998727574196,0.3433116205204441,-0.1833062751190592,0.114755784102609,0.0855246989935884,-0.1050200519048088,0.3933000898704008,-0.0640633542451634,-0.0401399838142536,0.049251233278868,0.0481319155208251,-5.57883479031e-05,0.0634417677193748,0.0066934058381086,-0.0131545930407047,-0.0102895873021961,0.404010354764712,0.4024916955592384,0.2784899971646036,-0.0592430287597704,0.043651796394956,0.1250429204494327,0.0862191602731933,-0.3294600686619475,-0.220318510045062,0.3692431603975895,-0.4723491914141378,0.0044121969355155,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
3,0,0.1980119874,0.089128013436932,0.0437146820571098,0.1579225925667996,-0.2851688171630273,0.4967067666230739,0.0435349773790676,0.0336353014083368,-0.2141401549742661,-0.0244571938504275,0.3458718942503569,-0.180939731283881,0.1163293537314057,0.0860570936428428,-0.1058353629033824,0.3943469027831782,-0.0650481931287356,-0.0412002438383272,0.050101489897284,0.0485452416081508,-0.0001901882786254,0.0640092944694278,0.006779856915857,-0.0128133708358462,-0.0105661486107081,0.4030298656166574,0.4034040300494187,0.2793106927590159,-0.0598659234581226,0.0438281420183649,0.1235761402714198,0.0872630730410567,-0.3292587513622453,-0.2187979722153965,0.3686904941128752,-0.4721444278775172,0.0032990478502181,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
4,24,0.2193113981,0.0916351745938826,0.0429888808985035,0.1561305683285665,-0.2825365469319105,0.4949490469099803,0.0436733226246336,0.0313728667004391,-0.2167302625075406,-0.0250678884005336,0.3405237198465765,-0.1863130357505333,0.1136375197618761,0.0850066433427732,-0.104216504875541,0.3921880898701058,-0.063118642139682,-0.039132230712117,0.0483615526327022,0.0477148785962326,8.0748949465e-05,0.0628795508211313,0.0066341128113435,-0.0134964437605708,-0.0100331088804408,0.4053364947700138,0.4011847648279016,0.27742586041541,-0.0580001918700806,0.0437100855828107,0.1277769445036961,0.0855913599031265,-0.3293636140209056,-0.2222620574357795,0.3702297740975055,-0.4727484541703937,0.0052923583556329,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
5,1,0.1989560089,0.089128013436932,0.0437146820571098,0.1579225925667996,-0.2851688171630273,0.4967067666230739,0.0435349773790676,0.0336353014083368,-0.2141401549742661,-0.0244571938504275,0.3458718942503569,-0.180939731283881,0.1163293537314057,0.0860570936428428,-0.1058353629033824,0.3943469027831782,-0.0650481931287356,-0.0412002438383272,0.050101489897284,0.0485452416081508,-0.0001901882786254,0.0640092944694278,0.006779856915857,-0.0128133708358462,-0.0105661486107081,0.4030298656166574,0.4034040300494187,0.2793106927590159,-0.0598659234581226,0.0438281420183649,0.1235761402714198,0.0872630730410567,-0.3292587513622453,-0.2187979722153965,0.3686904941128752,-0.4721444278775172,0.0032990478502181,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
6,25,0.2277008843,0.0931070535041263,0.0424202237163614,0.1549678780495024,-0.2815782259432315,0.4937422464347128,0.0438548081124479,0.0303394385025502,-0.2181413330752589,-0.0254054621141449,0.3377554494930859,-0.1896673599908592,0.1126752021825668,0.0844940667546605,-0.1034205967837625,0.3910225945352273,-0.0622067750142678,-0.0381510808773644,0.0474561974035027,0.0472889307705342,0.0002111409353355,0.0623373472814566,0.0065958401016657,-0.0138125801437996,-0.0098056963408257,0.4068519278476515,0.3996398389950894,0.2762186595180802,-0.0564432564713511,0.0437673940001441,0.1314239130568392,0.0851908184789478,-0.3290950421630782,-0.2244093811589304,0.3715024140555926,-0.473239791178307,0.0059952009722965,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
7,2,0.2032707643,0.0887657916416008,0.0449126920413476,0.1586620511672654,-0.2843348875055265,0.4959169000247602,0.0432466061384239,0.0328531419161981,-0.2148181496169958,-0.0251942912298,0.3442235471902682,-0.1818823906988878,0.1136088823981125,0.0855070749336386,-0.1051090202053334,0.3934798581606703,-0.0640094001481737,-0.040071178966263,0.049282967082912,0.0481437142649845,-6.95977341886e-05,0.0634033027577977,0.0066990556341078,-0.0131407500017111,-0.0102911610387494,0.4022630586624632,0.4043239773607756,0.2799797592610778,-0.0616311856078055,0.0422657203579909,0.1212207453070504,0.0857688000002237,-0.3292845683237003,-0.2202625871453955,0.3693428690091135,-0.4705640295797374,0.0036500158560266,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
8,26,0.2361947843,0.0946636103542819,0.0417630790900179,0.1536787723812482,-0.2808735631309137,0.4924240814858828,0.0440388379946241,0.0293279600693946,-0.2196405720658602,-0.0257573630875614,0.3350228760659069,-0.1933274369277494,0.1118519819433664,0.0839883590680214,-0.1026443406442102,0.3897999231079045,-0.0613039709839257,-0.0372300414870364,0.0464920082193784,0.0468660386962771,0.0003421992196645,0.0617855008463355,0.0065773609984665,-0.014126867962322,-0.0096022084106657,0.4084476260517792,0.397945048730973,0.2749454251011453,-0.054725380762018,0.0437048995010828,0.1358349973322865,0.0848895414084637,-0.3287384042561716,-0.2266346549996783,0.3729636729807658,-0.4738294828764261,0.0066033271590087,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
9,3,0.2105187463,0.0881948051338868,0.0462509126200497,0.1595660636307846,-0.2834682065972389,0.4954186209842174,0.0428769547689946,0.0321453543228527,-0.2154103391438881,-0.0259196352704648,0.3425509225833465,-0.1826684659581829,0.1108693132771772,0.0849454400743509,-0.1044770352621435,0.3927683446274055,-0.0629451545535578,-0.0389317374583702,0.0484946209196409,0.0477515091102494,3.68221297669e-05,0.0627745320864452,0.006633782281586,-0.0134503155533975,-0.0100355567702735,0.4013402454666115,0.4054042888682226,0.2807496194566114,-0.0636741654749493,0.0408254251446637,0.1177944514458339,0.0839411546570282,-0.3295504240427894,-0.2214840793721875,0.3698601486722864,-0.4686758204427787,0.0039505838920204,-0.8072993266879445,0.906933673635027,0.3406022431233925,-0.3462180297904025,-0.2051458815534636,0.1072793153246558,0.4457076997089998,0.4687125452984249,-0.5487290390896334,0.3539744947731015,0.2317602394451832,-0.9475779341873407
