,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9
10,5,0.3581970556,0.1275760768068171,0.1666707682887014,0.1667324115161624,0.2594154819542807,-0.1361816389802231,-0.049281631374818,0.0545574047983745,0.0428496557235174,-0.007774919735456,0.0067630592017768,0.0001623059083137,0.1846165229849692,-0.1847618195630559,2.8920499282e-05,-2.57629233239e-05,-3.172631693e-07,0.0001167839915847,-0.0705143056709217,0.0040587324799028,-0.0051822443456886,-0.0696885977178579,-0.0396470580560727,-0.0402276951018996,0.1271199533396867,-0.2079370435447977,-0.0121200565565392,0.0996382013115152,0.1751781310170757,0.0435297993126491,0.043857458237619,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
11,27,0.3553425344,0.1264446976516369,0.1346381807809975,0.1346336380658149,0.2293176091091926,-0.162298859240099,-0.0745936333413856,0.0274205989972953,0.0472865117895649,-0.000296143709941,-0.0039065199273916,-1.28069136414e-05,0.1800554540548165,-0.1797310253941279,0.0003070664615517,0.0001610139818095,0.0001063074208443,0.0002986066337686,-0.0775463623596537,-0.0047248363634826,-0.002867564639337,-0.0752015995455871,-0.0195504415790173,-0.0201382837481562,0.1555412927232433,-0.1732502892745397,-0.0132228931900825,0.1106200557523386,0.1653833606299959,0.0451651878000572,0.0450901448150664,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
12,6,0.3643764722,0.1282030809022447,0.1411957965622555,0.1412497649472712,0.2221722757242517,-0.1622007075738497,-0.047295562239243,0.0355072583106285,0.0501399070713987,-0.0082445550799047,0.0036999234725592,0.0001514087211524,0.1805161591820634,-0.1804513971820847,9.36952767135e-05,7.42230831917e-05,0.0001031149033473,0.0002175559543448,-0.0825292929185363,0.0002433437541252,-0.0074466143686526,-0.0762042089797009,-0.0333749463836111,-0.0339710295188839,0.1331945279067482,-0.2084494422909931,-0.0118797987304106,0.0940961772562535,0.1767895082196014,0.0359875298336852,0.0360003671396691,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
13,28,0.3554321544,0.1277833485720005,0.1091514084616635,0.109152988951099,0.1958800905134896,-0.1877252722085707,-0.0780677122416013,0.0075047936679797,0.0544960031473469,0.0012217924612305,-0.0086188069117984,-2.24309380597e-05,0.1760915859807816,-0.1758745577196195,0.0002364665835902,9.38785396897e-05,0.0001035817031347,0.000241257140157,-0.0892351826385,-0.0093219320285919,-0.0034912425108088,-0.0815609638529312,-0.0113636860375359,-0.011947060480466,0.1654826772457429,-0.1663438816511611,-0.014399076141978,0.108582947164478,0.1637042822903318,0.0410866131599464,0.0409261124910326,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
14,7,0.3692230779,0.1287120866615199,0.1174847830523184,0.117587569481987,0.1868183876062288,-0.1868844127110481,-0.0437883954287733,0.0178626350300315,0.0572270413880401,-0.0089093522452519,0.0002787724977492,0.0002406325623492,0.1763284309076451,-0.1761390269341471,0.0001956927752276,0.0001730269596443,4.46175422126e-05,0.000276691578094,-0.0941142596031517,-0.0040363801398868,-0.0100817163952633,-0.0824495883858612,-0.0283814433047045,-0.0289241515192601,0.1378997686646295,-0.2099821734814531,-0.0120995028652421,0.0883985541271534,0.1779966187870497,0.0288741315476558,0.0288102139101783,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
15,8,0.3784140473,0.1291193361408573,0.0953787297856254,0.0954711037262579,0.1531083511870238,-0.2101172815401971,-0.0393573374339041,0.0014695960619617,0.0641572702727663,-0.0098815365276901,-0.0033388431230657,0.000332859542219,0.1721337797310823,-0.1717726494740741,0.000273747850969,0.0003105052896331,1.63841735621e-05,0.0003357129758309,-0.1053407247236058,-0.0086711395245936,-0.0129816931693118,-0.0883505071966315,-0.0243165078744273,-0.0247936091167375,0.1413346182489468,-0.2122914307893394,-0.0119220125287359,0.0826975411367554,0.1789565502973037,0.0220311266872717,0.0218482152347093,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
16,29,0.3596287517,0.1291970504876865,0.0857443170022474,0.0857485383022886,0.1648144478705889,-0.211132309496823,-0.0806182954584142,-0.0109215466702533,0.0614169257024024,0.0026024408497546,-0.0132311692390283,-3.3981885594e-05,0.1722368946979025,-0.1721307859800276,0.0001550869888796,3.20032682757e-05,8.73252413369e-05,0.0001878270673053,-0.1005086937744585,-0.01391972762351,-0.0042521923149275,-0.0880108864015914,-0.003485825323377,-0.0040520277512418,0.1752164684742501,-0.1594536400030813,-0.0152315811589862,0.10722974143194,0.1614512307259892,0.0376121397175891,0.0373414023300273,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
17,9,0.3780790445,0.1298827623572368,0.0754041669938305,0.0754997537994834,0.121865439441346,-0.2313870956481896,-0.0335191810439945,-0.01260065782088,0.0710959508976232,-0.0113182029537726,-0.0070622225987949,0.0004822423967462,0.1678880993577371,-0.167677614332046,0.0002447281964393,0.0002377597196756,6.73361596953e-05,0.0002613360154104,-0.1165609795231338,-0.0133797021933415,-0.0163595811750018,-0.0938387759802944,-0.0238510844667222,-0.0242719224237539,0.1397853228581259,-0.2173909901331212,-0.0131901163953306,0.0743301417517653,0.179795719532198,0.0148679069909123,0.0149706161032003,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
18,30,0.3699044593,0.1306633253346705,0.0635182037187512,0.0635287370523973,0.1351181960758485,-0.2334790958078437,-0.0827704323043595,-0.0286284974306846,0.0681552683629258,0.0038678141169718,-0.0178229982906574,-4.45696952593e-05,0.1684361032139063,-0.1683861583733967,0.0001154035230568,-3.04425719741e-05,0.0001562580587367,0.0001745766695166,-0.1116182020034688,-0.0185544926103969,-0.0052509476465814,-0.0940849242298739,0.004200196335916,0.0036389905856671,0.1847853782976221,-0.1526283544304178,-0.0156551888326639,0.1064733376875188,0.1589548343928638,0.034664548790941,0.0343447708605348,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
19,10,0.3799042907,0.1304994893078491,0.0559380659965553,0.0560434288167633,0.0906758923810056,-0.2512734257850012,-0.0285944259190286,-0.0269216915593636,0.0775978531408278,-0.0124509621837358,-0.011062917559664,0.0004776857904655,0.1637279573927667,-0.1633093242370757,0.0003133641092555,0.0003707143952771,1.09505813612e-05,0.0003379315707208,-0.1272495290230246,-0.0185435701674752,-0.0197244323416036,-0.0983911376701179,-0.0214169405272866,-0.0217712557609451,0.1404209879573738,-0.2214671668310237,-0.0109906949090206,0.068307912614342,0.1808133199693414,0.007830637243583,0.0075780740843248,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
20,31,0.3680140929,0.1322982183907182,0.0416838713842457,0.0417618065953341,0.1057241298586053,-0.2555351494541552,-0.0840487707944281,-0.045836521965315,0.0746117755976787,0.0045607403318259,-0.0222519355953484,7.13260748779e-05,0.1648446618676735,-0.1646288336947473,0.0002386161536181,0.0002050208238552,-1.02236747711e-05,0.000275777899971,-0.1229010642140931,-0.0227712631358796,-0.0065071521488916,-0.1005635476114009,0.0097137212615259,0.0089506054851391,0.1913422872582447,-0.1473074123088962,-0.0178607083076912,0.1039720688432872,0.1557361249422874,0.0319964050673682,0.0320425930139794,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
21,11,0.3855879116,0.131120362200282,0.0378893605983754,0.0380291909898158,0.0609434493799444,-0.2696827291268685,-0.0229287852178042,-0.0401019112836252,0.0836385864255919,-0.0134562382906726,-0.0153614789664897,0.0005768799518735,0.1593091037033504,-0.158700923831554,0.000393469662726,0.0005007398405334,8.32811528195e-05,0.0004175663197051,-0.1371811389160216,-0.0238967170462524,-0.0230281201854977,-0.1026762473049057,-0.0200319146606536,-0.0203485098689306,0.1397315246352684,-0.2259771055054536,-0.0092815994262823,0.0620393480529286,0.1813272134852556,0.000784266983471,0.0003881048213798,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
22,32,0.3709102749,0.1340141755042748,0.0215433763381261,0.0216005529350225,0.0779901499500908,-0.275703704031037,-0.0856577812631802,-0.0623241055921495,0.0813752808718064,0.0052494282120238,-0.0268885653150759,-4.27808746121e-05,0.1611409679431896,-0.1610537054008676,0.0001140284354145,8.73572259433e-05,3.2365267051e-05,0.0002017134302771,-0.1339174118749793,-0.0277855756324468,-0.0079353170273798,-0.1052437371808735,0.0170965020605034,0.0163475945827475,0.2006536797833441,-0.1407808963576098,-0.0169047830330423,0.1040498852607073,0.1531714232905202,0.0295480657204523,0.0292240679261152,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
23,12,0.385799061,0.1323238242744092,0.0225140668837804,0.0226214799571114,0.0344319675008598,-0.2857102846465218,-0.0157634561000199,-0.0504217507138549,0.0899535658045185,-0.0147325309099201,-0.0194870358938262,0.0007210017404306,0.1547365375582868,-0.1542704206408784,0.0003487168183012,0.0004455021466349,0.0001768237623399,0.0003633161513451,-0.1472828714524083,-0.0290080229217285,-0.0265215422388635,-0.1068047678468748,-0.021559440253924,-0.0218609928115433,0.1344870473169226,-0.23226092058107,-0.0090127154541116,0.053665116281047,0.1817810007259577,-0.0068738437198807,-0.0069901182489163,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
24,33,0.3780701354,0.1357186306281666,0.0023649987575561,0.0024155838257571,0.0514795653497721,-0.2949858749880918,-0.0866604178245825,-0.0780925266861006,0.0874812498974837,0.0061492143454725,-0.0312437468476545,-0.0001093537461989,0.1573088943243562,-0.1573898878032514,1.14887048668e-05,-1.16554850844e-05,-6.79375221696e-05,0.0001006895519405,-0.1439227538493311,-0.0323091854002461,-0.0089935205705021,-0.1103215554099894,0.024101166977448,0.0234124625904756,0.2096358916033189,-0.1340768548315965,-0.0166506450394648,0.1044309714474816,0.1502034791411136,0.0274544574447392,0.0269625051265677,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
25,13,0.3836141868,0.1335950179603259,0.0082404005304523,0.0082591893346953,0.0092159386405046,-0.2999586196621244,-0.0092510057553045,-0.0598350245326632,0.0961066141319874,-0.0159208238160636,-0.0234999658526036,0.0007161996472574,0.1502418541050731,-0.1498063386616976,0.0002789227985452,0.0003975414454307,0.0002694565979943,0.0003431446320051,-0.1570919240902566,-0.0340799492070095,-0.0300126010675865,-0.110515035688309,-0.0232378302362009,-0.0234793342811328,0.1283664290898153,-0.2386047726835422,-0.007095410264833,0.0456439082241473,0.1822586312209654,-0.0145764461072269,-0.0148067749404783,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
26,34,0.378313894,0.137536805502809,-0.0182468150289179,-0.0181150722227329,0.02343303315565,-0.3155762869145741,-0.0880960062575269,-0.0949737248670991,0.0931809107971023,0.0068472838808698,-0.0352254015180227,6.41846427525e-05,0.1538692786753995,-0.1536479946709209,0.0002162471111866,0.0002006651099271,-8.9942994111e-06,0.0002409948369418,-0.1536507550025494,-0.0360171909015418,-0.0100209692865059,-0.115844474419414,0.0286812628617664,0.0278614265047315,0.2154398277606338,-0.1290089892499264,-0.0182324870940537,0.102920686959647,0.1463134867709721,0.0253976755690593,0.025312671948782,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
27,14,0.3826820097,0.1347686129320785,-0.0064262089375898,-0.0063587316761687,-0.0168980350917557,-0.3133659595002605,-0.0044608534989809,-0.0701633213406402,0.1015493384912825,-0.0164729578975179,-0.0279931308790311,0.0007392001267905,0.1457744646439679,-0.1451142758351704,0.0003478434557404,0.0005675395806664,0.0002751895899657,0.0004539056017898,-0.1663359766930932,-0.0394989185188964,-0.0330890730706432,-0.1132369950304382,-0.0240461869754996,-0.0243154679582144,0.1236020636048132,-0.2446864430639238,-0.0036404676257765,0.038650300976138,0.1828151936444812,-0.0224295472460318,-0.0229033912759257,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
28,35,0.3808154365,0.1391586729908083,-0.0360428555474784,-0.0359647021935782,-0.0023145481635067,-0.333526759491956,-0.0883496455245059,-0.109695566989846,0.0992053904075558,0.0068667987813721,-0.0393767939738354,5.29046978321e-05,0.1497433179424876,-0.1500061259623766,-7.66632768809e-05,-0.0001116182409832,-1.7210052554e-05,-1.12056298792e-05,-0.1634655160915286,-0.0407804582057131,-0.0119824819627337,-0.1197161838850382,0.0336272723381811,0.0329558822606069,0.2215365970540649,-0.1239986417184856,-0.0180927984302857,0.1022720937732051,0.1423345836718021,0.0233726057429814,0.023475634088531,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
29,15,0.3820125277,0.1361329868487937,-0.0198531456382341,-0.0197722940737206,-0.0416721847940793,-0.325687908835039,0.000935388734599,-0.0795284227412135,0.1065353635354956,-0.0166574153166686,-0.0325144363232198,0.0008387104630546,0.1410842251837774,-0.1402235667870202,0.000419175386203,0.0007197675983006,0.0003557182250798,0.0005558764478184,-0.1746432279708279,-0.04469591428643,-0.0356509796320977,-0.1162478577313562,-0.0254925639590443,-0.0257891010170783,0.1178750443366225,-0.2509044384899908,-0.0004887196730001,0.031677985481093,0.1829584460886293,-0.0301155523873895,-0.0306935842753292,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
30,36,0.3829250144,0.1409734602527714,-0.0522417095564301,-0.0521847518561776,-0.0259563469509324,-0.3496643732038913,-0.087892750132983,-0.1233064446331075,0.1046861320339191,0.0075342121246857,-0.0432491288078413,-8.90464717283e-05,0.1459821491386982,-0.1462355694117319,-0.0001544827197309,-0.0001592207150174,4.52772557519e-05,-1.76413048121e-05,-0.1724494156900592,-0.0448980413569769,-0.0132601798449679,-0.1238458355144975,0.0404189933742041,0.0397930639676999,0.229967574542798,-0.1174348208252008,-0.0158235764411546,0.1037808850668634,0.1388810361787326,0.0217565248254608,0.0213606516134766,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
31,16,0.3806746466,0.1377622460971286,-0.0321323653720935,-0.0320059149328165,-0.0650301189744941,-0.3365350534860141,0.0062666110586305,-0.0879484138076135,0.1113549111454283,-0.0166172568661006,-0.0371693082744368,0.0009740084637247,0.1362169869757937,-0.1352079225426914,0.0004902717483241,0.0008567758581012,0.0003777222349407,0.0006362865861951,-0.1825818599665163,-0.0499348629037854,-0.0380295595560825,-0.1190174427893926,-0.0274894632652978,-0.0278336838323516,0.1111624571995857,-0.257250833258791,0.0027694850948045,0.0246683678973119,0.1828771528579279,-0.0379530681241396,-0.038576664435577,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
32,37,0.3891137267,0.1425431149976264,-0.067768387346501,-0.0676960103399816,-0.0485940241651903,-0.3650067376982606,-0.0873510392005915,-0.1363543444397124,0.1096046711460122,0.0081355778991771,-0.0469022878724789,-0.0001170208417604,0.1420553888379953,-0.1423706743786908,-0.000208490797834,-0.0001978887585283,3.81931741742e-05,-5.38301638529e-05,-0.1804802762859722,-0.0487698801822624,-0.0144350013145434,-0.1282305810179732,0.0469720818103008,0.0463906371321763,0.2381524845999853,-0.110372183654484,-0.0145212233815824,0.1055590882109344,0.1350119595841053,0.0204619224586391,0.0198610283229789,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
33,17,0.3802191706,0.1396229110781135,-0.0432295211417613,-0.0430416121275848,-0.0868709832757354,-0.3458917877972034,0.0113964550386822,-0.0953697249328714,0.1159815196711989,-0.0163967593163898,-0.0418449544285843,0.0011127179589834,0.1312811475807878,-0.1300901797859967,0.0005823700828239,0.0009845987682563,0.0004906912958834,0.0007281031205934,-0.1901815973323703,-0.0550708893304875,-0.0402086910223446,-0.1215407168592995,-0.0300641587477471,-0.0304099459964307,0.103478007158065,-0.2637680665924728,0.0061325935138549,0.0175510274747416,0.1827356066378129,-0.0458988184871795,-0.0465528464040087,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
34,38,0.3897684321,0.144169747904015,-0.0851089548213541,-0.0849754191263239,-0.0730884641565759,-0.3820963659281531,-0.0877351152549559,-0.1508704065213289,0.1141215693213803,0.0085535046040774,-0.0501880101834735,6.8186679783e-06,0.1384865920099355,-0.1384624667230948,9.8552052866e-06,4.65681072688e-05,4.96152642785e-05,0.0001156352699009,-0.1886016942286025,-0.0520473281703143,-0.0157039751255441,-0.1329206728070662,0.0517375363662463,0.0510607849815339,0.2439827557249556,-0.1042363473422094,-0.0150175338184985,0.1059597927416995,0.1305871159744715,0.0191873202554518,0.0190172015943267,-0.2726790139344138,-0.6400332093726316,-0.6400332093726316,0.7275073962195702,0.7370389211036157,0.4055227484007535,-0.5951662661626527,0.0947249840519477,0.0915588245332214,0.0915588245332214
