,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
0,0,0.3027675706,-0.1242232162150996,-0.1241153530042476,0.276385831271335,-0.0947593590056064,-0.276385831271335,0.0947593590056064,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.0967597547384391,-0.2891550266687398,-0.0657188307925811,-0.2891550266687398,-0.0657188307925812,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
1,1,0.3823158126,-0.1242232162150996,-0.1241153530042476,0.276385831271335,-0.0947593590056064,-0.276385831271335,0.0947593590056064,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.0967597547384391,-0.2891550266687398,-0.0657188307925811,-0.2891550266687398,-0.0657188307925812,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
2,2,0.5105007053,-0.1242232162150995,-0.1241153530042476,0.276385831271335,-0.0947593590056064,-0.276385831271335,0.0947593590056064,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.0967597547384391,-0.2891550266687398,-0.0657188307925811,-0.2891550266687399,-0.0657188307925812,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
3,3,0.6599737014,-0.1242232162150996,-0.1241153530042476,0.276385831271335,-0.0947593590056065,-0.276385831271335,0.0947593590056063,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.096759754738439,-0.2891550266687399,-0.0657188307925812,-0.2891550266687399,-0.0657188307925813,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
4,4,0.8194383728,-0.1242232162150996,-0.1241153530042475,0.276385831271335,-0.0947593590056065,-0.2763858312713351,0.0947593590056063,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.096759754738439,-0.2891550266687399,-0.0657188307925811,-0.2891550266687398,-0.0657188307925813,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
5,5,0.9842916593,-0.1242232162150996,-0.1241153530042476,0.276385831271335,-0.0947593590056065,-0.2763858312713351,0.0947593590056063,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.096759754738439,-0.2891550266687399,-0.0657188307925812,-0.2891550266687399,-0.0657188307925813,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
6,6,1.151835281,-0.1242232162150997,-0.1241153530042477,0.2763858312713351,-0.0947593590056065,-0.2763858312713351,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.096759754738439,-0.2891550266687399,-0.0657188307925813,-0.28915502666874,-0.0657188307925814,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
7,7,1.321365445,-0.1242232162150996,-0.1241153530042476,0.2763858312713351,-0.0947593590056065,-0.276385831271335,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.096759754738439,-0.2891550266687399,-0.0657188307925813,-0.28915502666874,-0.0657188307925814,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
8,8,1.492797222,-0.1242232162150997,-0.1241153530042477,0.2763858312713351,-0.0947593590056064,-0.276385831271335,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983782,0.096759754738439,-0.2891550266687399,-0.0657188307925813,-0.28915502666874,-0.0657188307925814,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
9,9,1.66501921,-0.1242232162150996,-0.1241153530042476,0.2763858312713351,-0.0947593590056064,-0.276385831271335,0.0947593590056062,0.0,0.0,0.0,0.0,0.0,0.0,0.0968438443983781,0.096759754738439,-0.2891550266687399,-0.0657188307925813,-0.28915502666874,-0.0657188307925814,-0.5946512512072093,-0.7638608463980897,0.2309512600812144,0.4483047887214351,0.2309512600812144,0.4483047887214351
