frame,error,x_c0,y_c0,z_c0,q_c0,x_c1,y_c1,z_c1,q_c1,x_c2,y_c2,z_c2,q_c2,x_c3,y_c3,z_c3,q_c3,x_c4,y_c4,z_c4,q_c4,x_c5,y_c5,z_c5,q_c5,x_c6,y_c6,z_c6,q_c6,x_c7,y_c7,z_c7,q_c7,x_c8,y_c8,z_c8,q_c8,x_c9,y_c9,z_c9,q_c9,x_c10,y_c10,z_c10,q_c10,x_c11,y_c11,z_c11,q_c11,x_c12,y_c12,z_c12,q_c12,x_c13,y_c13,z_c13,q_c13,x_c14,y_c14,z_c14,q_c14,x_c15,y_c15,z_c15,q_c15,x_c16,y_c16,z_c16,q_c16,x_c17,y_c17,z_c17,q_c17,x_c18,y_c18,z_c18,q_c18,x_c19,y_c19,z_c19,q_c19,x_c20,y_c20,z_c20,q_c20,x_c21,y_c21,z_c21,q_c21,x_c22,y_c22,z_c22,q_c22,x_c23,y_c23,z_c23,q_c23
0,1.15842148,-0.1430614368351623,-0.0130775420482173,-0.3029699378882792,0.6959175615854226,0.041461098429968,-0.0445226524643233,-0.5531017683418559,-0.4294665048044459,-0.0221771639318874,-0.075320546079137,-0.0939457913364286,0.7289443612696791,-0.0552626850264678,-0.0896347375466867,-0.2930897419196108,-0.8899528116456963,0.107378760213262,-0.0177442705385074,-0.0913239532756105,0.482117490354428,0.1816461459987592,-0.0433017936022372,-0.3401334958764806,-0.6035297564939646,-0.0524148780711952,-0.0099092887018856,-0.3911286777556846,0.0604057803354635,0.0390106695318296,-0.0116479429820963,0.2778500396545047,0.6991174418445399,-0.3707553884222564,-0.000885336089997,0.1754981933695716,-0.4131324281244263,0.1908011786681361,-0.0121904075740541,0.1461752036501909,-0.928601460394253,-0.2294023820953732,-0.4379499540218341,-0.2746036913578442,-0.1057946580878595,0.1734293230389484,-0.0103055652414789,0.2276343089800286,0.9961038253671308,0.3925060012534047,-0.1883352990001355,0.3508753087671432,-0.3737552305035935,0.0007855139168218,-0.0506173430562894,0.2802995234085833,0.9714181100989372,0.0374410675419314,0.2176480290782281,-0.0493031432992949,-0.997339824246356,-0.260688067470208,-0.0384901006193722,-0.2558079298670798,0.7637225416907655,0.0289414899819475,-0.2803157285106168,-0.061938086591586,-0.9974375214017446,-0.3539692493041414,0.0620870164017169,-0.2596369069912536,-0.4871145088925188,0.401790909091595,-0.2824437216662095,-0.2877546807484531,0.4662300369825688,0.0084966050977238,0.0608730006536279,0.5394497109457529,0.6223673236702755,-0.2999499434247344,-0.0622309974148824,-0.0901605922064838,0.9509229066582735,-0.3547367036719343,-0.0897904995898552,-0.159753171481957,-0.9922381659518612,-0.0451070848146823,-0.0535167476999268,-0.3970623626153272,-0.6086911331096487,0.003567903129346,-0.0179151125734092,-0.0472615552805291,0.3897866237988844
1,1.356407217,-0.1443342804813946,-0.0115847059256531,-0.3012145956390325,0.6959175615854226,0.0424112175824274,-0.0455840301729362,-0.5543882321911238,-0.4294665048044459,-0.0233228676876442,-0.0738632370941555,-0.0926978709770195,0.7289443612696791,-0.0541623381616685,-0.0911195787236225,-0.294830931862106,-0.8899528116456963,0.1096185422683676,-0.0172171261008575,-0.0913968607838356,0.482117490354428,0.1791460667756732,-0.0439445486640556,-0.3403122550557356,-0.6035297564939646,-0.0522414478652469,-0.0098504304449275,-0.3908683289911635,0.0604057803354635,0.0389688798826821,-0.0137324103580001,0.2795690066341575,0.6991174418445399,-0.3708976898881127,0.000769966611278,0.1740255014186722,-0.4131324281244263,0.1907649294701138,-0.0099745184388677,0.1440620631195335,-0.928601460394253,-0.229072255024464,-0.4383053999181783,-0.2747175116353886,-0.1057946580878595,0.1713464951276309,-0.008477879648167,0.2276487821316847,0.9961038253671308,0.3937610581672477,-0.1892893272977913,0.3508990053686633,-0.3737552305035935,0.0002678929917324,-0.0525002715536875,0.2814250440040514,0.9714181100989372,0.037403811123043,0.2192041842239389,-0.0502531602573529,-0.997339824246356,-0.2607855388510468,-0.0401350151832478,-0.2543559076902427,0.7637225416907655,0.0289758217136677,-0.2784442122291805,-0.0629981801279023,-0.9974375214017446,-0.354903868546062,0.0628589642724816,-0.261341117606502,-0.4871145088925188,0.4024240089631105,-0.2831402294291928,-0.2859941280011712,0.4662300369825688,0.0071994475084133,0.0599514179960763,0.5413500160938697,0.6223673236702755,-0.298378629319783,-0.0629314705566399,-0.087912379909041,0.9509229066582735,-0.355967423330733,-0.0891557424525039,-0.1624428293628769,-0.9922381659518612,-0.0451675006486199,-0.0556956352107647,-0.3963075333954109,-0.6086911331096487,0.003603882669595,-0.0161690462175046,-0.0480218602620689,0.3897866237988844
2,1.407140982,-0.1453432105152189,-0.0101845823740384,-0.299103669186615,0.6959175615854226,0.0430935393890615,-0.0465645639908053,-0.5560122319678894,-0.4294665048044459,-0.0241270821698838,-0.0720316927654056,-0.0914719886640877,0.7289443612696791,-0.0534429299722163,-0.0929236393633754,-0.2964923905592787,-0.8899528116456963,0.1117979736476783,-0.0162130167274323,-0.09139858376139,0.482117490354428,0.1766573273890358,-0.0450486398381191,-0.340561582784716,-0.6035297564939646,-0.0521247239588144,-0.0097459663329933,-0.3906149999485183,0.0604057803354635,0.0384925441798834,-0.0147781854304011,0.2817609558079013,0.6991174418445399,-0.370728525680262,0.0014520459950131,0.1722648379503983,-0.4131324281244263,0.1912652243195964,-0.0088251803076677,0.1413804871676553,-0.928601460394253,-0.2287903599428853,-0.4385600287188473,-0.2746045451236811,-0.1057946580878595,0.1689910770971089,-0.0070221761882181,0.2269619097257115,0.9961038253671308,0.3952154510178096,-0.1899934693673244,0.3513542543270499,-0.3737552305035935,-0.0011405038176354,-0.0528435424695369,0.2819289205058389,0.9714181100989372,0.0382118082044175,0.219133439411408,-0.0505528370731448,-0.997339824246356,-0.261661379917316,-0.0402410767499828,-0.2533832881881872,0.7637225416907655,0.029832588063726,-0.2781986507175641,-0.0635205328726096,-0.9974375214017446,-0.3560284288016528,0.0622556374150161,-0.2622197706285819,-0.4871145088925188,0.4031674396430585,-0.2824605897111149,-0.2850706334187781,0.4662300369825688,0.0063918339390872,0.0605628022086985,0.5429935583224682,0.6223673236702755,-0.2966395900505113,-0.0623229387224533,-0.0865909289737914,0.9509229066582735,-0.3573832803152002,-0.0898308186872287,-0.1641137039678204,-0.9922381659518612,-0.0453747901057342,-0.0571990654901119,-0.3971209871565086,-0.6086911331096487,0.003746993814354,-0.0149629035774773,-0.0475581357966043,0.3897866237988844
3,1.611272952,-0.146604151898126,-0.0085958439855317,-0.2966305876781373,0.6959175615854226,0.0440427336878813,-0.0476492697263119,-0.5578327037237845,-0.4294665048044459,-0.0250234210188822,-0.0701185617564413,-0.0895427148249878,0.7289443612696791,-0.052653209694394,-0.0948941211423153,-0.298935118075087,-0.8899528116456963,0.1141574118310363,-0.0147602325700494,-0.0912275138963709,0.482117490354428,0.1739603589459078,-0.0467076839439192,-0.3409776540266061,-0.6035297564939646,-0.0520083009571648,-0.009572448980451,-0.3903201764056958,0.0604057803354635,0.0384439420367609,-0.0158847911195215,0.2840438050954232,0.6991174418445399,-0.3709102960961023,0.0022385376707879,0.170547969803983,-0.4131324281244263,0.1913377917492532,-0.0076654620245606,0.1385460496914627,-0.928601460394253,-0.2285146582021898,-0.4387989491348414,-0.2745639641417471,-0.1057946580878595,0.1664193757406296,-0.0054679373306816,0.2264930194671487,0.9961038253671308,0.396693294367305,-0.1907413247957247,0.3517620188966916,-0.3737552305035935,-0.0026094327568782,-0.0535062274790425,0.28244343111077,0.9714181100989372,0.038910865236782,0.219430555785905,-0.0509774844622124,-0.997339824246356,-0.2624656902563963,-0.0409958758549417,-0.2524249696698855,0.7637225416907655,0.0308302061670042,-0.2775089269583868,-0.0639283266946025,-0.9974375214017446,-0.3565059604452404,0.0620753772731059,-0.2637105614815844,-0.4871145088925188,0.4036162364400967,-0.2820061084289524,-0.2836463999600141,0.4662300369825688,0.0049698037364319,0.0606721867539855,0.5441878766862837,0.6223673236702755,-0.295657982397332,-0.061605767436571,-0.084572546255196,0.9509229066582735,-0.3578673908579592,-0.0905811621742982,-0.1664331299320725,-0.9922381659518612,-0.0462351226987332,-0.0591158127817469,-0.397156717705047,-0.6086911331096487,0.0043703616215774,-0.0133706808160141,-0.0476528036604419,0.3897866237988844
4,1.833482658,-0.1491721241404861,-0.0077564613633229,-0.2961692812195088,0.6959175615854226,0.0459973027721905,-0.0482044098331741,-0.5581355198546087,-0.4294665048044459,-0.0270780519878018,-0.0690306881233053,-0.088851413928624,0.7289443612696791,-0.0505477121377212,-0.0960702992979001,-0.2999627805751817,-0.8899528116456963,0.116265338257569,-0.0151619568550062,-0.0916986045608186,0.482117490354428,0.1715403650914607,-0.046256318999217,-0.3406134477630364,-0.6035297564939646,-0.0518168576198509,-0.0097011310771697,-0.3900225767236485,0.0604057803354635,0.0382435254708251,-0.0155315253928344,0.2851232477836176,0.6991174418445399,-0.3710280126440318,0.0020117045160066,0.1697519155618817,-0.4131324281244263,0.1916282509710047,-0.0082277445335479,0.1369492406394412,-0.928601460394253,-0.2285049493185926,-0.438834798308255,-0.2742245395342726,-0.1057946580878595,0.165322758960709,-0.00491738674558,0.2241394184269163,0.9961038253671308,0.3973212911945841,-0.1909887154940017,0.3532736746428359,-0.3737552305035935,-0.0030095734207663,-0.0523463369940257,0.2820480703697087,0.9714181100989372,0.0385608739341799,0.2178930501424403,-0.0505466145867316,-0.997339824246356,-0.2620376552979499,-0.0404063494614343,-0.2522750709002193,0.7637225416907655,0.0309858765837249,-0.2785463438759419,-0.0633550435173565,-0.9974375214017446,-0.3565345782869002,0.061834457825426,-0.2635765004113864,-0.4871145088925188,0.4038722612447344,-0.2817818857336747,-0.283745964688641,0.4662300369825688,0.0051439508593251,0.0610122597032943,0.5443531147240703,0.6223673236702755,-0.2949772152316615,-0.0604210988201561,-0.0847827507613926,0.9509229066582735,-0.3579798435264586,-0.0918723388088668,-0.1665969975780938,-0.9922381659518612,-0.0465418406219403,-0.0595810666173927,-0.3974077985933618,-0.6086911331096487,0.0046866000139113,-0.0128412617317549,-0.0476547728484488,0.3897866237988844
5,2.114546693,-0.1508742475304609,-0.0090557206507137,-0.2950945386096413,0.6959175615854226,0.0472354279057731,-0.0471632815538403,-0.5587986788690589,-0.4294665048044459,-0.0286409798570816,-0.0700409553618409,-0.0875436052334038,0.7289443612696791,-0.0489688374425976,-0.0949452063471283,-0.3016905769959672,-0.8899528116456963,0.117707067162223,-0.0149105096245159,-0.0933014439325966,0.482117490354428,0.1699491264503843,-0.0466286326105758,-0.3389024293662808,-0.6035297564939646,-0.0515185854622614,-0.0097223708546782,-0.3899465684326043,0.0604057803354635,0.0379548611636189,-0.0162066792659168,0.2857665759384114,0.6991174418445399,-0.3712555942745422,0.0025138382631297,0.1692769849396596,-0.4131324281244263,0.192142389857467,-0.007549702529391,0.1359207418425059,-0.928601460394253,-0.2284441289492332,-0.4387218414914239,-0.2742946438127041,-0.1057946580878595,0.164034318116944,-0.0061334932146608,0.2234754698385166,0.9961038253671308,0.3979074158486069,-0.1902209801283177,0.3537547739875865,-0.3737552305035935,-0.0018882548614174,-0.053016352725631,0.281703547149791,0.9714181100989372,0.0367900948316878,0.2180570033876428,-0.0501677439178614,-0.997339824246356,-0.2600426366864237,-0.0412324899476035,-0.2519042869694316,0.7637225416907655,0.0294641534646154,-0.2777624007276236,-0.0629127484292821,-0.9974375214017446,-0.355281694314684,0.0616064036809839,-0.2640056872232655,-0.4871145088925188,0.4029077184053063,-0.2816378667633624,-0.2831033272053495,0.4662300369825688,0.0043037600189737,0.0613237805247007,0.5433028391184305,0.6223673236702755,-0.2958224906442383,-0.0591173373758271,-0.084390486632956,0.9509229066582735,-0.356585696914028,-0.0932844340553548,-0.1674079070612837,-0.9922381659518612,-0.0482630408113794,-0.0597137164414958,-0.3968420222167788,-0.6086911331096487,0.005992344829011,-0.0125323249036646,-0.0482010693301922,0.3897866237988844
6,2.566895098,-0.1499340699176837,-0.0091875483705975,-0.2948742209384508,0.6959175615854226,0.0465120477725994,-0.0470267411005336,-0.5588990507986531,-0.4294665048044459,-0.0280323142434223,-0.0704606011868084,-0.0878089976125016,0.7289443612696791,-0.0499069148900875,-0.0945847012174256,-0.3016931846005935,-0.8899528116456963,0.1174291704358581,-0.0147081164019176,-0.0932029871090937,0.482117490354428,0.1703034580427605,-0.0469643759418084,-0.339226902048734,-0.6035297564939646,-0.0515195821478519,-0.0096554142381949,-0.3900695472253382,0.0604057803354635,0.0397981061730162,-0.0165792775766023,0.2872280679992859,0.6991174418445399,-0.3728979348310966,0.0027798868557375,0.1681725675885639,-0.4131324281244263,0.1900741659031973,-0.0071367790731751,0.1341627185714067,-0.928601460394253,-0.2284357872016723,-0.4388945682757573,-0.2747093464705812,-0.1057946580878595,0.163895354927614,-0.0053037532640624,0.2253909125877923,0.9961038253671308,0.3979228825905947,-0.1904766656773769,0.35280404918866,-0.3737552305035935,0.0016200674381341,-0.0537568311057476,0.2833153678515495,0.9714181100989372,0.0326019397999368,0.2186802364583991,-0.051450220755871,-0.997339824246356,-0.2558670080370329,-0.0421264189396375,-0.2504255307037052,0.7637225416907655,0.0254441345830997,-0.2769320285340907,-0.0640830892815772,-0.9974375214017446,-0.3531272061970801,0.0617126956492681,-0.2647678717171701,-0.4871145088925188,0.4009773052670036,-0.2821439451377131,-0.2818611763943349,0.4662300369825688,0.002667947264917,0.0612499880532001,0.5414097348252623,0.6223673236702755,-0.297825756517669,-0.0591133370568341,-0.084040907782989,0.9509229066582735,-0.3540401122676328,-0.0933571362466688,-0.1682279924021111,-0.9922381659518612,-0.0510104987651027,-0.0592753518984287,-0.3956267378161696,-0.6086911331096487,0.0079581747260069,-0.0128269398561475,-0.0490468097906095,0.3897866237988844
7,4.015566246,-0.1484929668628888,-0.0080623490578432,-0.2943587460203008,0.6959175615854226,0.0454515847569412,-0.0477092576780161,-0.5591884137158027,-0.4294665048044459,-0.0272027149274191,-0.0695502317412265,-0.0879351976999523,0.7289443612696791,-0.0511099169692647,-0.0957126325724222,-0.3018911551539745,-0.8899528116456963,0.1175853813972354,-0.0144024635030449,-0.0923495207597127,0.482117490354428,0.1700656926861461,-0.0474463932992396,-0.3404883852149069,-0.6035297564939646,-0.0516468686322916,-0.0095675118465461,-0.3901340295844463,0.0604057803354635,0.0427835213264296,-0.0164341836615017,0.2889512794878379,0.6991174418445399,-0.375095577776714,0.0026586207193781,0.1669234792290353,-0.4131324281244263,0.1863962319938793,-0.0073369178580034,0.1319788598055542,-0.928601460394253,-0.2283012803021215,-0.439231662156794,-0.2751673586110517,-0.1057946580878595,0.1632118469579539,-0.0027173478631917,0.2284143416241914,0.9961038253671308,0.3981444669917879,-0.1914317957197365,0.3514298716598013,-0.3737552305035935,0.0060923972706014,-0.0531164475965673,0.2864754901202732,0.9714181100989372,0.0273028126679704,0.2178496607066563,-0.0541554486193438,-0.997339824246356,-0.2509483318671796,-0.0416593460694417,-0.2479898481164889,0.7637225416907655,0.0202886186885095,-0.2775165598918461,-0.0667696418832732,-0.9974375214017446,-0.3510800855466064,0.0611374738494204,-0.265665513969899,-0.4871145088925188,0.3987267125551379,-0.2817217344867304,-0.2803383313971781,0.4662300369825688,0.0010364789939328,0.0618300740099407,0.5395036701389985,0.6223673236702755,-0.2998901051300243,-0.058993772842552,-0.0833009585234501,0.9509229066582735,-0.3515071300169724,-0.0936754966467868,-0.1693617081103828,-0.9922381659518612,-0.0540848177702733,-0.0590105606625814,-0.3946729903801524,-0.6086911331096487,0.0100712512840162,-0.0130172358849762,-0.0495308591947191,0.3897866237988844
8,3.687152168,-0.1479605882760648,-0.0069513691824672,-0.2938255442510495,0.6959175615854226,0.0449787050720281,-0.0483406546127397,-0.5594913067509155,-0.4294665048044459,-0.0273847765468025,-0.068226602908928,-0.087968229059649,0.7289443612696791,-0.051086182070296,-0.0972037445265436,-0.302207096569452,-0.8899528116456963,0.1182509348312553,-0.0140541951034729,-0.0914970820562984,0.482117490354428,0.1693180261166495,-0.0480439366152881,-0.3416010258737442,-0.6035297564939646,-0.0516931791124266,-0.0095717360136551,-0.390184455080763,0.0604057803354635,0.0453625165068458,-0.016121503019027,0.2908624954796941,0.6991174418445399,-0.3770020247544766,0.0024085643997027,0.1655712283988781,-0.4131324281244263,0.183286259638038,-0.0076456556235342,0.1294714193115923,-0.928601460394253,-0.2281353919752682,-0.4394381460584318,-0.275528993198304,-0.1057946580878595,0.1621921032376603,-0.0008407028811124,0.2307542323148957,0.9961038253671308,0.3984516855947361,-0.1920549739761066,0.3503884185871304,-0.3737552305035935,0.0094756498942694,-0.0519538317097435,0.288795374395936,0.9714181100989372,0.0232268412809237,0.2163698135148672,-0.0558318200711154,-0.997339824246356,-0.2468879085273722,-0.0404734724853014,-0.2463008290767516,0.7637225416907655,0.0162278836969366,-0.2787130045005021,-0.0686455796936598,-0.9974375214017446,-0.349213068298953,0.06041123754781,-0.2664041270235646,-0.4871145088925188,0.3968176710823079,-0.2815978242440385,-0.2793152486665399,0.4662300369825688,-0.4917543583413815,0.0627936252479885,-0.1820455705790793,0.6223673236702755,-0.3016958166638332,-0.0574000172128107,-0.0827425989880631,0.9509229066582735,-0.3492756560165226,-0.0953464693556663,-0.1703711739123257,-0.9922381659518612,-0.0572233644344644,-0.0585641297676016,-0.3948651426219456,-0.6086911331096487,0.0122591542539767,-0.01331163629333,-0.0493513690045334,0.3897866237988844
9,3.326424779,-0.1478518423540321,-0.0051348507565356,-0.2927417975542883,0.6959175615854226,0.0448305742086441,-0.0494949314442612,-0.5600347203773615,-0.4294665048044459,-0.0282889132938245,-0.0658563986130754,-0.0870782333215612,0.7289443612696791,-0.0502997845753198,-0.0997983595625684,-0.3035593169265475,-0.8899528116456963,0.1195291454128899,-0.0135438137840068,-0.0903172384824521,0.482117490354428,0.1678344001431513,-0.0488110985074872,-0.3431566448472992,-0.6035297564939646,-0.0517834039118521,-0.0096166474573506,-0.3900453079888755,0.0604057803354635,0.0481376621033051,-0.0164774480591073,0.2930203265159652,0.6991174418445399,-0.3790476812899076,0.0026135323024122,0.1640566958351232,-0.4131324281244263,0.1800066895246297,-0.0070839883733425,0.1265295913965385,-0.928601460394253,-0.2278029105063247,-0.4395880800579194,-0.2758437360184764,-0.1057946580878595,0.1601248561922647,0.0010802976598961,0.2329140721523417,0.9961038253671308,0.399169484358944,-0.1927812972025628,0.3495192445268955,-0.3737552305035935,0.0122008916941953,-0.052247390970473,0.2918859396874359,0.9714181100989372,0.019980995081932,0.2162441582269687,-0.0584163730451434,-0.997339824246356,-0.2433870943915779,-0.0404330560297284,-0.2437777172699657,0.7637225416907655,0.0128017267388806,-0.2782289494974868,-0.0713082059082324,-0.9974375214017446,-0.3481602044596811,0.0604864805058367,-0.2664651121755477,-0.4871145088925188,0.3952541145168958,-0.2820409059244617,-0.2787194967459279,0.4662300369825688,-0.4927630145635522,0.0626488022873957,-0.1820762383739689,0.6223673236702755,-0.3018147425502066,-0.0578027068892588,-0.0823633065556462,0.9509229066582735,-0.3488444926117042,-0.0950622037385381,-0.1711645611530075,-0.9922381659518612,-0.0589459159238345,-0.0580523937864393,-0.3938890759581973,-0.6086911331096487,0.0135645825202363,-0.013675774616856,-0.0499957123279827,0.3897866237988844
