scan_point,dihedral,close_range,mid_range,far_range,total,rmsd_atoms,rmsd_charges,path,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,x_c12,x_c13,x_c14,x_c15,x_c16,x_c17,x_c18,x_c19,x_c20,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,y_c12,y_c13,y_c14,y_c15,y_c16,y_c17,y_c18,y_c19,y_c20,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,z_c12,z_c13,z_c14,z_c15,z_c16,z_c17,z_c18,z_c19,z_c20,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11,q_c12,q_c13,q_c14,q_c15,q_c16,q_c17,q_c18,q_c19,q_c20
0_0,-179.98651333261662,0.7965695385,0.147894164,0.05655691502,0.3856537699,1.8039638937022157e-06,3.346364223389196e-06,../fbuta-c_10,0.0271984565190999,0.1028048081611539,0.375359630545491,0.0336457010611655,0.2563743936134169,0.1011331318646141,0.0297640749502886,0.090941148052978,0.0474153226095593,0.2263186640735182,0.2005791463316107,0.0344599067506492,0.034828358713431,0.0011218927728883,0.1206948398162112,0.2581489303297531,0.0923177418099373,0.1996733732285258,0.2308439914601101,0.0218175340267482,0.037160073797582,-0.0450243346213317,0.2923703842674945,-0.1822764355217214,-0.0110070913387004,-0.3289978021751243,0.1261682519451062,-0.0163093213716107,0.0397428669405846,0.0585278311054002,0.0842525704631265,0.0998850449867651,0.0064671299408491,-0.0024864713939498,0.0786092634955532,0.2419184635780349,-0.4185797386499195,0.0130189249724065,-0.5144377957588975,0.489680424657797,-5.66462349802e-05,0.0045553282255522,0.3788074081983308,0.3139069444516583,0.3124058910728139,-0.188491350409054,0.3210080346028974,0.2906848283010076,0.2435969480873001,-0.5502758555222833,-0.1987845403567878,-0.4262998675833639,-0.3289609996468594,0.42893567757119,0.0417106334445919,-0.3512905158974372,-0.1782909986819021,-0.1999453221352734,0.3959823597016032,-0.0956064304444764,-0.0748287649621866,0.184704114604868,-0.1492128205201025,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
3_4,-150.01334078795603,0.8379598519,0.2199446716,0.1205504643,0.4105600921,0.7567057088690564,0.9300036043257324,../fbuta-c_10/3_4,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
2_3,-160.0134069934174,0.8121028499,0.1849743181,0.08994749799,0.394680327,0.4971803371847527,0.6104511412977354,../fbuta-c_10/2_3,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
1_2,-170.0136233899349,0.7981696339,0.1593441324,0.06678785656,0.3859623047,0.24783087162308207,0.3040058894878959,../fbuta-c_10/1_2,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
9_10,-90.0137007473482,1.908617439,1.067370052,0.6179252383,1.124909476,2.8865512325806213,3.724990400791862,../fbuta-c_10/9_10,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
5_6,-130.01341689129927,0.9422037289,0.3322156059,0.2040526289,0.4851988246,1.3397804603424284,1.6653854903117578,../fbuta-c_10/5_6,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
10_11,-80.01347959328918,1.984817123,1.117324931,0.6639920208,1.186443002,3.188190043607742,4.1184985920691615,../fbuta-c_10/10_11,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
7_8,-110.01338473707575,1.395864276,0.7138463772,0.4069779807,0.7918719938,2.118419311643579,2.695026242689487,../fbuta-c_10/7_8,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
12_13,-60.01334220690688,1.958039366,1.111189286,0.6910529107,1.187064376,3.6715534276874617,4.733731335580169,../fbuta-c_10/12_13,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
11_12,-70.01330949960696,1.979150931,1.118685503,0.6819124554,1.18943993,3.4421234880043836,4.442031682986736,../fbuta-c_10/11_12,0.027193280572786,0.1028075658542289,0.3753765025522255,0.0336255424709348,0.2563879598917767,0.1011092737349625,0.029783542907494,0.0908835910913342,0.047384707415584,0.2262184824147523,0.2004760930057971,0.03443380065125,0.0347281108362762,0.0011052733785681,0.1206454638213431,0.2581244424651823,0.0922708409867632,0.199679262035375,0.2308395047208772,0.0218028370129238,0.0371576545318632,-0.0450301130421384,0.2923409484750591,-0.1822074849535515,-0.0110070723556198,-0.3289020000022742,0.1261549820427733,-0.0162916289092772,0.0397319814855909,0.0585062841808528,0.0842164280635466,0.0998445619162729,0.0064693907727237,-0.0024877409789892,0.0785850070211473,0.2418330224292162,-0.4185388896667034,0.0130159279763581,-0.514403365595689,0.4896598927586578,-5.67414158118e-05,0.0045423835589883,0.3787827064163324,0.3139410766209505,0.312490805470396,-0.1884604350163306,0.3210800397085364,0.2907122593801996,0.2435684800841442,-0.5502137490831633,-0.1987151850653263,-0.4263495228537186,-0.3290353072329015,0.4288733969325794,0.0415738971107573,-0.3512230724473246,-0.1782681457767038,-0.1999472594586581,0.3959909427123816,-0.0956358870105865,-0.0748576297168446,0.1846597209131699,-0.1491819701987994,0.0707249461841811,-0.3496602100029151,0.982485176169053,0.1071394941056757,-0.8194842575378962,0.3116552922920345,0.0918298459672651,0.5593901217632046,-0.9963138680841535,0.998973305317183,-0.8354521971080898,0.2899344186932475,-0.8678253524624289,0.921957007355831,-0.9704818863270434,-0.3320651923316272,0.9769593393400061,-0.1970026432733326,-0.1946060569702309,0.1283355164991325,0.123507200410904
